Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer
4010868,1971-1972,4,1971-09-26,15:00,Standard Luik,4,0,RFC Luik,16,4
4010869,1971-1972,4,1971-09-26,15:00,Royal Antwerp FC,1,1,KFC Diest,1,41
4010871,1971-1972,4,1971-09-26,15:00,KSK Beveren,0,1,Union Saint-Gilloise,2300,10
4010872,1971-1972,4,1971-09-26,15:00,Lierse SK,0,1,Cercle Brugge,30,12
4010873,1971-1972,4,1971-09-26,15:00,Club Brugge,3,1,KSV Waregem,3,4451
4010874,1971-1972,4,1971-09-26,15:00,RCC Schaerbeek,0,0,KV Mechelen,55,25
4010870,1971-1972,4,1971-09-26,20:00,Sint-Truidense VV,2,1,Beerschot,373,13
4010875,1971-1972,5,1971-10-02,20:00,Beerschot,3,1,KSK Beveren,13,2300
4010876,1971-1972,5,1971-10-03,15:00,Sint-Truidense VV,1,2,Standard Luik,373,16
4010877,1971-1972,5,1971-10-03,15:00,RSC Anderlecht,3,2,Royal Antwerp FC,35,1
4010878,1971-1972,5,1971-10-03,15:00,Cercle Brugge,0,0,Union Saint-Gilloise,12,10
4010879,1971-1972,5,1971-10-03,15:00,KV Mechelen,1,2,Club Brugge,25,3
4010880,1971-1972,5,1971-10-03,15:00,KSV Waregem,1,2,RCC Schaerbeek,4451,55
4010881,1971-1972,5,1971-10-03,15:00,RFC Luik,2,1,KFC Diest,4,41
4010882,1971-1972,5,1971-10-03,15:00,RWD Molenbeek,1,0,Lierse SK,47,30
4010883,1971-1972,6,1971-10-09,20:00,Royal Antwerp FC,1,2,RWD Molenbeek,1,47
4010884,1971-1972,6,1971-10-10,15:00,Standard Luik,4,0,RSC Anderlecht,16,35
4010885,1971-1972,6,1971-10-10,15:00,RCC Schaerbeek,0,0,Beerschot,55,13
4010886,1971-1972,6,1971-10-10,15:00,KSK Beveren,1,3,KSV Waregem,2300,4451
4010887,1971-1972,6,1971-10-10,15:00,Club Brugge,1,1,Cercle Brugge,3,12
4010888,1971-1972,6,1971-10-10,15:00,KFC Diest,1,0,KV Mechelen,41,25
4010889,1971-1972,6,1971-10-10,15:00,Union Saint-Gilloise,2,1,RFC Luik,10,4
4010890,1971-1972,6,1971-10-10,15:00,Lierse SK,2,2,Sint-Truidense VV,30,373
4010891,1971-1972,7,1971-10-16,20:00,RSC Anderlecht,6,0,Union Saint-Gilloise,35,10
4010892,1971-1972,7,1971-10-16,20:00,Beerschot,1,3,Club Brugge,13,3
4010893,1971-1972,7,1971-10-16,20:00,Sint-Truidense VV,2,0,RCC Schaerbeek,373,55
4010894,1971-1972,7,1971-10-17,15:00,Standard Luik,3,1,KSK Beveren,16,2300
4010895,1971-1972,7,1971-10-17,15:00,Cercle Brugge,1,4,Royal Antwerp FC,12,1
4010896,1971-1972,7,1971-10-17,15:00,Lierse SK,0,0,KFC Diest,30,41
4010897,1971-1972,7,1971-10-17,15:00,RWD Molenbeek,5,0,RFC Luik,47,4
4010898,1971-1972,7,1971-10-17,15:00,KSV Waregem,0,0,KV Mechelen,4451,25
4010899,1971-1972,8,1971-10-24,15:00,Club Brugge,0,0,Standard Luik,3,16
4010900,1971-1972,8,1971-10-24,15:00,RCC Schaerbeek,0,2,RSC Anderlecht,55,35
4010901,1971-1972,8,1971-10-24,15:00,Royal Antwerp FC,1,0,Beerschot,1,13
4010902,1971-1972,8,1971-10-24,15:00,KSK Beveren,0,0,Sint-Truidense VV,2300,373
4010903,1971-1972,8,1971-10-24,15:00,KFC Diest,0,1,Cercle Brugge,41,12
4010904,1971-1972,8,1971-10-24,15:00,RFC Luik,0,2,Lierse SK,4,30
4010905,1971-1972,8,1971-10-24,15:00,KV Mechelen,1,0,RWD Molenbeek,25,47
4010906,1971-1972,8,1971-10-24,15:00,Union Saint-Gilloise,0,0,KSV Waregem,10,4451
4010907,1971-1972,9,1971-10-30,20:00,RSC Anderlecht,1,1,Club Brugge,35,3
4010908,1971-1972,9,1971-10-30,20:00,Sint-Truidense VV,1,1,Royal Antwerp FC,373,1
4010909,1971-1972,9,1971-10-30,20:00,Beerschot,2,1,Union Saint-Gilloise,13,10
4010910,1971-1972,9,1971-10-31,15:00,Standard Luik,4,0,RCC Schaerbeek,16,55
4010911,1971-1972,9,1971-10-31,15:00,Lierse SK,1,2,KSK Beveren,30,2300
4010912,1971-1972,9,1971-10-31,15:00,Cercle Brugge,1,0,KV Mechelen,12,25
4010913,1971-1972,9,1971-10-31,15:00,RWD Molenbeek,0,2,KFC Diest,47,41
4010914,1971-1972,9,1971-10-31,15:00,KSV Waregem,3,0,RFC Luik,4451,4
4010915,1971-1972,10,1971-11-14,15:00,Royal Antwerp FC,0,0,Standard Luik,1,16
4010916,1971-1972,10,1971-11-14,15:00,KSK Beveren,1,2,RSC Anderlecht,2300,35
4010917,1971-1972,10,1971-11-14,15:00,KV Mechelen,4,0,Beerschot,25,13
4010918,1971-1972,10,1971-11-14,15:00,RFC Luik,2,2,Cercle Brugge,4,12
4010919,1971-1972,10,1971-11-14,15:00,Club Brugge,3,1,Sint-Truidense VV,3,373
4010920,1971-1972,10,1971-11-14,15:00,RCC Schaerbeek,2,2,Lierse SK,55,30
4010921,1971-1972,10,1971-11-14,15:00,KFC Diest,3,1,KSV Waregem,41,4451
4010922,1971-1972,10,1971-11-14,15:00,Union Saint-Gilloise,3,1,RWD Molenbeek,10,47
4010923,1971-1972,11,1971-11-27,20:00,Beerschot,0,2,RFC Luik,13,4
4010924,1971-1972,11,1971-11-28,15:00,Standard Luik,2,1,Union Saint-Gilloise,16,10
4010925,1971-1972,11,1971-11-28,15:00,RSC Anderlecht,8,1,KFC Diest,35,41
4010926,1971-1972,11,1971-11-28,15:00,Lierse SK,0,3,Royal Antwerp FC,30,1
4010927,1971-1972,11,1971-11-28,15:00,Cercle Brugge,1,0,KSK Beveren,12,2300
4010928,1971-1972,11,1971-11-28,15:00,RCC Schaerbeek,0,1,Club Brugge,55,3
4010929,1971-1972,11,1971-11-28,15:00,Sint-Truidense VV,0,2,KV Mechelen,373,25
4010930,1971-1972,11,1971-11-28,15:00,KSV Waregem,1,2,RWD Molenbeek,4451,47
4010931,1971-1972,12,1971-12-04,20:00,Club Brugge,3,0,Lierse SK,3,30
4010932,1971-1972,12,1971-12-05,14:30,KV Mechelen,0,0,Standard Luik,25,16
4010935,1971-1972,12,1971-12-05,14:30,KFC Diest,1,0,Beerschot,41,13
4010936,1971-1972,12,1971-12-05,14:30,KSK Beveren,1,1,RCC Schaerbeek,2300,55
4010933,1971-1972,12,1971-12-05,15:00,RFC Luik,1,0,RSC Anderlecht,4,35
4010934,1971-1972,12,1971-12-05,15:00,Royal Antwerp FC,1,0,KSV Waregem,1,4451
4010937,1971-1972,12,1971-12-05,15:00,RWD Molenbeek,0,1,Cercle Brugge,47,12
4010938,1971-1972,12,1971-12-05,15:00,Union Saint-Gilloise,1,0,Sint-Truidense VV,10,373
4010939,1971-1972,13,1971-12-11,20:00,Beerschot,0,0,RWD Molenbeek,13,47
4010946,1971-1972,13,1971-12-12,14:30,KV Mechelen,2,0,Union Saint-Gilloise,25,10
4010940,1971-1972,13,1971-12-12,15:00,Standard Luik,3,1,KFC Diest,16,41
4010941,1971-1972,13,1971-12-12,15:00,RSC Anderlecht,4,0,Lierse SK,35,30
4010942,1971-1972,13,1971-12-12,15:00,RCC Schaerbeek,1,0,Royal Antwerp FC,55,1
4010943,1971-1972,13,1971-12-12,15:00,Club Brugge,6,1,KSK Beveren,3,2300
4010944,1971-1972,13,1971-12-12,15:00,KSV Waregem,1,2,Cercle Brugge,4451,12
4010945,1971-1972,13,1971-12-12,15:00,Sint-Truidense VV,1,0,RFC Luik,373,4
4010950,1971-1972,14,1971-12-19,14:30,Cercle Brugge,3,1,Beerschot,12,13
4010953,1971-1972,14,1971-12-19,14:30,KFC Diest,1,0,Sint-Truidense VV,41,373
4010947,1971-1972,14,1971-12-19,15:00,KSV Waregem,1,1,Standard Luik,4451,16
4010948,1971-1972,14,1971-12-19,15:00,RSC Anderlecht,1,1,KV Mechelen,35,25
4010949,1971-1972,14,1971-12-19,15:00,Royal Antwerp FC,1,3,Club Brugge,1,3
4010951,1971-1972,14,1971-12-19,15:00,RWD Molenbeek,3,0,KSK Beveren,47,2300
4010952,1971-1972,14,1971-12-19,15:00,RFC Luik,1,0,RCC Schaerbeek,4,55
4010954,1971-1972,14,1971-12-19,15:00,Lierse SK,3,1,Union Saint-Gilloise,30,10
4010955,1971-1972,15,1972-01-08,20:00,Beerschot,2,0,KSV Waregem,13,4451
4010958,1971-1972,15,1972-01-09,14:30,KSK Beveren,1,0,Royal Antwerp FC,2300,1
4010962,1971-1972,15,1972-01-09,14:30,KV Mechelen,4,0,RFC Luik,25,4
4010956,1971-1972,15,1972-01-09,15:00,Standard Luik,2,0,Lierse SK,16,30
4010957,1971-1972,15,1972-01-09,15:00,Sint-Truidense VV,1,2,RSC Anderlecht,373,35
4010959,1971-1972,15,1972-01-09,15:00,RCC Schaerbeek,1,0,Cercle Brugge,55,12
4010960,1971-1972,15,1972-01-09,15:00,Club Brugge,2,0,RWD Molenbeek,3,47
4010961,1971-1972,15,1972-01-09,15:00,Union Saint-Gilloise,1,1,KFC Diest,10,41
4010963,1971-1972,16,1972-01-16,15:00,Standard Luik,2,3,RWD Molenbeek,16,47
4010964,1971-1972,16,1972-01-16,15:00,RSC Anderlecht,2,1,Beerschot,35,13
4010965,1971-1972,16,1972-01-16,15:00,Royal Antwerp FC,0,0,RFC Luik,1,4
4010966,1971-1972,16,1972-01-16,15:00,KSK Beveren,0,1,KV Mechelen,2300,25
4010967,1971-1972,16,1972-01-16,15:00,Sint-Truidense VV,1,0,Cercle Brugge,373,12
4010968,1971-1972,16,1972-01-16,15:00,Club Brugge,3,2,Union Saint-Gilloise,3,10
4010969,1971-1972,16,1972-01-16,15:00,RCC Schaerbeek,1,1,KFC Diest,55,41
4010970,1971-1972,16,1972-01-16,15:00,Lierse SK,3,2,KSV Waregem,30,4451
4010971,1971-1972,17,1972-01-23,15:00,Cercle Brugge,0,0,Standard Luik,12,16
4010972,1971-1972,17,1972-01-23,15:00,KSV Waregem,0,4,RSC Anderlecht,4451,35
4010973,1971-1972,17,1972-01-23,15:00,KV Mechelen,2,2,Royal Antwerp FC,25,1
4010974,1971-1972,17,1972-01-23,15:00,RFC Luik,3,0,KSK Beveren,4,2300
4010975,1971-1972,17,1972-01-23,15:00,KFC Diest,1,2,Club Brugge,41,3
4010976,1971-1972,17,1972-01-23,15:00,Union Saint-Gilloise,0,2,RCC Schaerbeek,10,55
4010977,1971-1972,17,1972-01-23,15:00,RWD Molenbeek,1,1,Sint-Truidense VV,47,373
4011050,1971-1972,17,1972-04-02,20:00,Beerschot,2,0,Lierse SK,13,30
4010978,1971-1972,18,1972-01-30,15:00,Standard Luik,0,0,Beerschot,16,13
4010979,1971-1972,18,1972-01-30,15:00,RSC Anderlecht,1,0,Cercle Brugge,35,12
4010980,1971-1972,18,1972-01-30,15:00,Royal Antwerp FC,0,0,Union Saint-Gilloise,1,10
4010981,1971-1972,18,1972-01-30,15:00,KSK Beveren,0,0,KFC Diest,2300,41
4010982,1971-1972,18,1972-01-30,15:00,Club Brugge,3,1,RFC Luik,3,4
4010983,1971-1972,18,1972-01-30,15:00,RCC Schaerbeek,1,3,RWD Molenbeek,55,47
4010984,1971-1972,18,1972-01-30,15:00,Lierse SK,2,1,KV Mechelen,30,25
4010985,1971-1972,18,1972-01-30,15:00,Sint-Truidense VV,3,1,KSV Waregem,373,4451
4010986,1971-1972,19,1972-02-05,20:00,Beerschot,3,1,Sint-Truidense VV,13,373
4010987,1971-1972,19,1972-02-06,15:00,RFC Luik,1,2,Standard Luik,4,16
4010988,1971-1972,19,1972-02-06,15:00,RWD Molenbeek,1,1,RSC Anderlecht,47,35
4010989,1971-1972,19,1972-02-06,15:00,KFC Diest,2,1,Royal Antwerp FC,41,1
4010990,1971-1972,19,1972-02-06,15:00,Union Saint-Gilloise,0,0,KSK Beveren,10,2300
4010991,1971-1972,19,1972-02-06,15:00,Cercle Brugge,1,2,Lierse SK,12,30
4010992,1971-1972,19,1972-02-06,15:00,KSV Waregem,1,0,Club Brugge,4451,3
4010993,1971-1972,19,1972-02-06,15:00,KV Mechelen,1,1,RCC Schaerbeek,25,55
4010994,1971-1972,20,1972-02-13,15:00,Standard Luik,3,0,Sint-Truidense VV,16,373
4010995,1971-1972,20,1972-02-13,15:00,Royal Antwerp FC,1,0,RSC Anderlecht,1,35
4010996,1971-1972,20,1972-02-13,15:00,KSK Beveren,0,1,Beerschot,2300,13
4010997,1971-1972,20,1972-02-13,15:00,Union Saint-Gilloise,1,1,Cercle Brugge,10,12
4010998,1971-1972,20,1972-02-13,15:00,Club Brugge,1,0,KV Mechelen,3,25
4010999,1971-1972,20,1972-02-13,15:00,RCC Schaerbeek,1,1,KSV Waregem,55,4451
4011000,1971-1972,20,1972-02-13,15:00,KFC Diest,2,1,RFC Luik,41,4
4011001,1971-1972,20,1972-02-13,15:00,Lierse SK,1,0,RWD Molenbeek,30,47
4011002,1971-1972,21,1972-02-19,20:00,RWD Molenbeek,1,0,Royal Antwerp FC,47,1
4011003,1971-1972,21,1972-02-19,20:00,Beerschot,0,0,RCC Schaerbeek,13,55
4011004,1971-1972,21,1972-02-20,15:00,RSC Anderlecht,1,1,Standard Luik,35,16
4011005,1971-1972,21,1972-02-20,15:00,KSV Waregem,2,0,KSK Beveren,4451,2300
4011006,1971-1972,21,1972-02-20,15:00,Cercle Brugge,1,0,Club Brugge,12,3
4011007,1971-1972,21,1972-02-20,15:00,KV Mechelen,1,1,KFC Diest,25,41
4011008,1971-1972,21,1972-02-20,15:00,RFC Luik,5,0,Union Saint-Gilloise,4,10
4011009,1971-1972,21,1972-02-20,15:00,Sint-Truidense VV,3,2,Lierse SK,373,30
4011010,1971-1972,22,1972-02-26,19:30,RCC Schaerbeek,0,1,Sint-Truidense VV,55,373
4011011,1971-1972,22,1972-02-27,15:00,KSK Beveren,0,2,Standard Luik,2300,16
4011012,1971-1972,22,1972-02-27,15:00,Union Saint-Gilloise,0,2,RSC Anderlecht,10,35
4011013,1971-1972,22,1972-02-27,15:00,Royal Antwerp FC,1,1,Cercle Brugge,1,12
4011014,1971-1972,22,1972-02-27,15:00,Club Brugge,2,0,Beerschot,3,13
4011015,1971-1972,22,1972-02-27,15:00,KFC Diest,0,0,Lierse SK,41,30
4011016,1971-1972,22,1972-02-27,15:00,RFC Luik,1,0,RWD Molenbeek,4,47
4011017,1971-1972,22,1972-02-27,15:00,KV Mechelen,2,0,KSV Waregem,25,4451
4011018,1971-1972,23,1972-03-04,20:00,Standard Luik,0,0,Club Brugge,16,3
4011019,1971-1972,23,1972-03-04,20:00,RSC Anderlecht,5,0,RCC Schaerbeek,35,55
4011020,1971-1972,23,1972-03-04,20:00,Beerschot,1,0,Royal Antwerp FC,13,1
4011021,1971-1972,23,1972-03-04,20:00,Lierse SK,3,1,RFC Luik,30,4
4011022,1971-1972,23,1972-03-05,15:00,Sint-Truidense VV,0,0,KSK Beveren,373,2300
4011023,1971-1972,23,1972-03-05,15:00,Cercle Brugge,2,0,KFC Diest,12,41
4011024,1971-1972,23,1972-03-05,15:00,RWD Molenbeek,0,0,KV Mechelen,47,25
4011025,1971-1972,23,1972-03-05,15:00,KSV Waregem,0,0,Union Saint-Gilloise,4451,10
4011026,1971-1972,24,1972-03-12,15:00,RCC Schaerbeek,0,2,Standard Luik,55,16
4011027,1971-1972,24,1972-03-12,15:00,Club Brugge,0,2,RSC Anderlecht,3,35
4011028,1971-1972,24,1972-03-12,15:00,Royal Antwerp FC,4,1,Sint-Truidense VV,1,373
4011029,1971-1972,24,1972-03-12,15:00,Union Saint-Gilloise,1,0,Beerschot,10,13
4011030,1971-1972,24,1972-03-12,15:00,KSK Beveren,2,4,Lierse SK,2300,30
4011031,1971-1972,24,1972-03-12,15:00,KV Mechelen,1,0,Cercle Brugge,25,12
4011032,1971-1972,24,1972-03-12,15:00,KFC Diest,1,1,RWD Molenbeek,41,47
4011033,1971-1972,24,1972-03-12,15:00,RFC Luik,4,0,KSV Waregem,4,4451
4011035,1971-1972,25,1972-03-18,19:00,RSC Anderlecht,3,1,KSK Beveren,35,2300
4011034,1971-1972,25,1972-03-18,20:00,Standard Luik,1,1,Royal Antwerp FC,16,1
4011036,1971-1972,25,1972-03-18,20:00,Beerschot,3,1,KV Mechelen,13,25
4011037,1971-1972,25,1972-03-18,20:00,Sint-Truidense VV,1,1,Club Brugge,373,3
4011038,1971-1972,25,1972-03-19,15:00,Cercle Brugge,3,1,RFC Luik,12,4
4011039,1971-1972,25,1972-03-19,15:00,Lierse SK,0,0,RCC Schaerbeek,30,55
4011040,1971-1972,25,1972-03-19,15:00,KSV Waregem,2,0,KFC Diest,4451,41
4011041,1971-1972,25,1972-03-19,15:00,RWD Molenbeek,4,1,Union Saint-Gilloise,47,10
4011042,1971-1972,26,1972-03-25,20:00,RWD Molenbeek,1,0,KSV Waregem,47,4451
4011043,1971-1972,26,1972-03-26,15:00,Union Saint-Gilloise,1,1,Standard Luik,10,16
4011044,1971-1972,26,1972-03-26,15:00,KFC Diest,0,1,RSC Anderlecht,41,35
4011045,1971-1972,26,1972-03-26,15:00,Royal Antwerp FC,1,2,Lierse SK,1,30
4011046,1971-1972,26,1972-03-26,15:00,RFC Luik,1,0,Beerschot,4,13
4011047,1971-1972,26,1972-03-26,15:00,KSK Beveren,1,0,Cercle Brugge,2300,12
4011048,1971-1972,26,1972-03-26,15:00,Club Brugge,1,0,RCC Schaerbeek,3,55
4011049,1971-1972,26,1972-03-26,15:00,KV Mechelen,1,1,Sint-Truidense VV,25,373
4011051,1971-1972,27,1972-04-08,20:00,RSC Anderlecht,4,0,RFC Luik,35,4
4011052,1971-1972,27,1972-04-08,20:00,Beerschot,5,1,KFC Diest,13,41
4011053,1971-1972,27,1972-04-08,20:00,Lierse SK,1,1,Club Brugge,30,3
4011054,1971-1972,27,1972-04-08,20:00,Sint-Truidense VV,0,1,Union Saint-Gilloise,373,10
4011055,1971-1972,27,1972-04-09,15:00,Standard Luik,2,2,KV Mechelen,16,25
4011056,1971-1972,27,1972-04-09,15:00,KSV Waregem,2,0,Royal Antwerp FC,4451,1
4011057,1971-1972,27,1972-04-09,15:00,RCC Schaerbeek,2,1,KSK Beveren,55,2300
4011058,1971-1972,27,1972-04-09,15:00,Cercle Brugge,2,2,RWD Molenbeek,12,47
4011059,1971-1972,28,1972-04-15,20:00,Lierse SK,0,0,RSC Anderlecht,30,35
4011060,1971-1972,28,1972-04-15,20:00,Royal Antwerp FC,0,1,RCC Schaerbeek,1,55
4011061,1971-1972,28,1972-04-15,20:00,RWD Molenbeek,4,1,Beerschot,47,13
4011062,1971-1972,28,1972-04-16,15:00,KFC Diest,1,0,Standard Luik,41,16
4011063,1971-1972,28,1972-04-16,15:00,KSK Beveren,0,4,Club Brugge,2300,3
4011064,1971-1972,28,1972-04-16,15:00,Cercle Brugge,0,0,KSV Waregem,12,4451
4011065,1971-1972,28,1972-04-16,15:00,RFC Luik,2,0,Sint-Truidense VV,4,373
4011066,1971-1972,28,1972-04-16,15:00,Union Saint-Gilloise,0,1,KV Mechelen,10,25
4011067,1971-1972,29,1972-04-23,15:00,Standard Luik,2,0,KSV Waregem,16,4451
4011068,1971-1972,29,1972-04-23,15:00,KV Mechelen,2,3,RSC Anderlecht,25,35
4011069,1971-1972,29,1972-04-23,15:00,Club Brugge,1,1,Royal Antwerp FC,3,1
4011070,1971-1972,29,1972-04-23,15:00,Beerschot,1,0,Cercle Brugge,13,12
4011071,1971-1972,29,1972-04-23,15:00,KSK Beveren,2,2,RWD Molenbeek,2300,47
4011072,1971-1972,29,1972-04-23,15:00,RCC Schaerbeek,0,0,RFC Luik,55,4
4011073,1971-1972,29,1972-04-23,15:00,Sint-Truidense VV,4,1,KFC Diest,373,41
4011074,1971-1972,29,1972-04-23,15:00,Union Saint-Gilloise,2,0,Lierse SK,10,30
4011075,1971-1972,30,1972-05-07,15:00,Lierse SK,1,0,Standard Luik,30,16
4011076,1971-1972,30,1972-05-07,15:00,RSC Anderlecht,5,1,Sint-Truidense VV,35,373
4011077,1971-1972,30,1972-05-07,15:00,Royal Antwerp FC,1,0,KSK Beveren,1,2300
4011078,1971-1972,30,1972-05-07,15:00,KSV Waregem,2,3,Beerschot,4451,13
4011079,1971-1972,30,1972-05-07,15:00,Cercle Brugge,3,0,RCC Schaerbeek,12,55
4011080,1971-1972,30,1972-05-07,15:00,RWD Molenbeek,1,1,Club Brugge,47,3
4011081,1971-1972,30,1972-05-07,15:00,KFC Diest,0,3,Union Saint-Gilloise,41,10
4011082,1971-1972,30,1972-05-07,15:00,RFC Luik,6,1,KV Mechelen,4,25
4011083,1972-1973,1,1972-09-01,20:15,Royal Antwerp FC,0,1,RWD Molenbeek,1,47
4011084,1972-1973,1,1972-09-02,20:00,RSC Anderlecht,1,0,Cercle Brugge,35,12
4011085,1972-1973,1,1972-09-02,20:00,Beerschot,1,2,KV Mechelen,13,25
4011086,1972-1973,1,1972-09-02,20:00,Lierse SK,1,1,Berchem Sport,30,28
4011087,1972-1973,1,1972-09-02,20:00,Club Brugge,3,1,KFC Diest,3,41
4011088,1972-1973,1,1972-09-03,15:00,RFC Luik,0,1,Standard Luik,4,16
4011089,1972-1973,1,1972-09-03,15:00,Beringen FC,0,0,Sint-Truidense VV,522,373
4011090,1972-1973,1,1972-09-03,15:00,RCC Schaerbeek,0,0,Union Saint-Gilloise,55,10
4011091,1972-1973,2,1972-09-09,20:00,RWD Molenbeek,0,0,RSC Anderlecht,47,35
4011092,1972-1973,2,1972-09-09,20:00,Sint-Truidense VV,0,1,Royal Antwerp FC,373,1
4011093,1972-1973,2,1972-09-09,20:00,Cercle Brugge,2,1,RFC Luik,12,4
4011094,1972-1973,2,1972-09-10,15:00,Standard Luik,2,0,Beringen FC,16,522
4011095,1972-1973,2,1972-09-10,15:00,KFC Diest,1,3,Beerschot,41,13
4011096,1972-1973,2,1972-09-10,15:00,Berchem Sport,1,1,Club Brugge,28,3
4011097,1972-1973,2,1972-09-10,15:00,KV Mechelen,0,1,RCC Schaerbeek,25,55
4011098,1972-1973,2,1972-09-10,15:00,Union Saint-Gilloise,0,1,Lierse SK,10,30
4011099,1972-1973,3,1972-09-16,20:00,Beerschot,1,2,RFC Luik,13,4
4011100,1972-1973,3,1972-09-16,20:00,RCC Schaerbeek,1,1,RWD Molenbeek,55,47
4011101,1972-1973,3,1972-09-17,15:00,Standard Luik,1,0,Sint-Truidense VV,16,373
4011102,1972-1973,3,1972-09-17,15:00,Lierse SK,2,1,RSC Anderlecht,30,35
4011103,1972-1973,3,1972-09-17,15:00,Club Brugge,2,1,Royal Antwerp FC,3,1
4011104,1972-1973,3,1972-09-17,15:00,KFC Diest,0,1,Berchem Sport,41,28
4011105,1972-1973,3,1972-09-17,15:00,KV Mechelen,1,1,Beringen FC,25,522
4011106,1972-1973,3,1972-09-17,15:00,Union Saint-Gilloise,1,1,Cercle Brugge,10,12
4011107,1972-1973,4,1972-09-23,20:00,RSC Anderlecht,2,1,RCC Schaerbeek,35,55
4011108,1972-1973,4,1972-09-23,20:00,Club Brugge,1,0,Lierse SK,3,30
4011109,1972-1973,4,1972-09-23,20:00,Sint-Truidense VV,2,1,KFC Diest,373,41
4011110,1972-1973,4,1972-09-23,20:00,RFC Luik,1,1,KV Mechelen,4,25
4011111,1972-1973,4,1972-09-24,15:00,Royal Antwerp FC,1,0,Standard Luik,1,16
4011112,1972-1973,4,1972-09-24,15:00,RWD Molenbeek,0,1,Beerschot,47,13
4011113,1972-1973,4,1972-09-24,15:00,Berchem Sport,0,0,Cercle Brugge,28,12
4011114,1972-1973,4,1972-09-24,15:00,Beringen FC,2,1,Union Saint-Gilloise,522,10
4011115,1972-1973,5,1972-10-07,20:00,Lierse SK,1,1,Royal Antwerp FC,30,1
4011116,1972-1973,5,1972-10-07,20:00,Cercle Brugge,1,0,Sint-Truidense VV,12,373
4011117,1972-1973,5,1972-10-08,15:00,Standard Luik,1,1,Club Brugge,16,3
4011118,1972-1973,5,1972-10-08,15:00,Beerschot,2,3,RSC Anderlecht,13,35
4011119,1972-1973,5,1972-10-08,15:00,KV Mechelen,1,0,Berchem Sport,25,28
4011120,1972-1973,5,1972-10-08,15:00,KFC Diest,3,3,Beringen FC,41,522
4011121,1972-1973,5,1972-10-08,15:00,RCC Schaerbeek,0,0,RFC Luik,55,4
4011122,1972-1973,5,1972-10-08,15:00,Union Saint-Gilloise,0,0,RWD Molenbeek,10,47
4011123,1972-1973,6,1972-10-14,20:00,RSC Anderlecht,3,1,Berchem Sport,35,28
4011124,1972-1973,6,1972-10-14,20:00,Sint-Truidense VV,0,2,Beerschot,373,13
4011125,1972-1973,6,1972-10-15,15:00,RWD Molenbeek,1,1,Standard Luik,47,16
4011126,1972-1973,6,1972-10-15,15:00,Royal Antwerp FC,4,0,Union Saint-Gilloise,1,10
4011127,1972-1973,6,1972-10-15,15:00,Beringen FC,1,0,RCC Schaerbeek,522,55
4011128,1972-1973,6,1972-10-15,15:00,Lierse SK,3,1,Cercle Brugge,30,12
4011129,1972-1973,6,1972-10-15,15:00,Club Brugge,3,2,KV Mechelen,3,25
4011130,1972-1973,6,1972-10-15,15:00,RFC Luik,1,0,KFC Diest,4,41
4011131,1972-1973,7,1972-10-21,20:00,Beerschot,2,1,Royal Antwerp FC,13,1
4011132,1972-1973,7,1972-10-21,20:00,RCC Schaerbeek,0,0,Sint-Truidense VV,55,373
4011133,1972-1973,7,1972-10-22,15:00,Union Saint-Gilloise,2,2,Standard Luik,10,16
4011134,1972-1973,7,1972-10-22,15:00,RFC Luik,1,0,RSC Anderlecht,4,35
4011135,1972-1973,7,1972-10-22,15:00,Berchem Sport,2,0,Beringen FC,28,522
4011136,1972-1973,7,1972-10-22,15:00,Cercle Brugge,0,5,Club Brugge,12,3
4011137,1972-1973,7,1972-10-22,15:00,KFC Diest,0,3,RWD Molenbeek,41,47
4011138,1972-1973,7,1972-10-22,15:00,KV Mechelen,4,1,Lierse SK,25,30
4011139,1972-1973,8,1972-10-28,20:00,Lierse SK,1,0,RCC Schaerbeek,30,55
4011140,1972-1973,8,1972-10-28,20:00,Sint-Truidense VV,2,2,KV Mechelen,373,25
4011141,1972-1973,8,1972-10-29,15:00,Standard Luik,0,1,Cercle Brugge,16,12
4011142,1972-1973,8,1972-10-29,15:00,RSC Anderlecht,4,0,KFC Diest,35,41
4011143,1972-1973,8,1972-10-29,15:00,Royal Antwerp FC,1,0,Berchem Sport,1,28
4011144,1972-1973,8,1972-10-29,15:00,Beringen FC,0,0,Beerschot,522,13
4011145,1972-1973,8,1972-10-29,15:00,Club Brugge,3,0,Union Saint-Gilloise,3,10
4011146,1972-1973,8,1972-10-29,15:00,RWD Molenbeek,0,0,RFC Luik,47,4
4011147,1972-1973,9,1972-11-04,20:00,Union Saint-Gilloise,1,0,RSC Anderlecht,10,35
4011148,1972-1973,9,1972-11-04,20:00,Beerschot,2,1,Club Brugge,13,3
4011149,1972-1973,9,1972-11-05,15:00,RCC Schaerbeek,1,2,Standard Luik,55,16
4011150,1972-1973,9,1972-11-05,15:00,Cercle Brugge,2,1,Royal Antwerp FC,12,1
4011151,1972-1973,9,1972-11-05,15:00,Berchem Sport,1,0,Sint-Truidense VV,28,373
4011152,1972-1973,9,1972-11-05,15:00,RFC Luik,0,2,Beringen FC,4,522
4011153,1972-1973,9,1972-11-05,15:00,KFC Diest,2,2,Lierse SK,41,30
