seizoen,seizoen_alternatief,datum,datum_key,tijdstip_match,tf_match_id,tf_clubid_thuis,tf_clubnaam_thuis,stamnummer_thuis,roepnaam_thuis,tf_clubid_uit,tf_clubnaam_uit,stamnummer_uit,roepnaam_uit,eindstand_thuis,eindstand_uit,type,minuten,tijdstip_doelpunt,tf_clubid_scorende_ploeg,stamnummer_scorende_ploeg,roepnaam_scorende_ploeg,tussenstand_thuis,tussenstand_uit
2017,17/18,2018-05-04,20180504,20:30,3018206,157,KAA Gent,7,KAA Gent,172,R Charleroi SC,22,R Charleroi SC,0,1,Playoff_1,39,21:09,172,22,R Charleroi SC,0,1
2017,17/18,2018-05-05,20180505,18:00,3018292,601,KV Kortrijk,19,KV Kortrijk,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2,15,18:15,3508,5381,SV Zulte Waregem,0,1
2017,17/18,2018-05-05,20180505,18:00,3018292,601,KV Kortrijk,19,KV Kortrijk,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2,21,18:21,601,19,KV Kortrijk,1,1
2017,17/18,2018-05-05,20180505,18:00,3018292,601,KV Kortrijk,19,KV Kortrijk,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2,34,18:34,3508,5381,SV Zulte Waregem,1,2
2017,17/18,2018-05-05,20180505,20:00,3018293,28643,Waasland-Beveren,4068,Waasland-Beveren,29228,Moeskroen,216,Moeskroen,3,2,Playoff_2,13,20:13,29228,216,Moeskroen,0,1
2017,17/18,2018-05-05,20180505,20:00,3018293,28643,Waasland-Beveren,4068,Waasland-Beveren,29228,Moeskroen,216,Moeskroen,3,2,Playoff_2,19,20:19,28643,4068,Waasland-Beveren,1,1
2017,17/18,2018-05-05,20180505,20:00,3018293,28643,Waasland-Beveren,4068,Waasland-Beveren,29228,Moeskroen,216,Moeskroen,3,2,Playoff_2,63,21:18,29228,216,Moeskroen,1,2
2017,17/18,2018-05-05,20180505,20:00,3018293,28643,Waasland-Beveren,4068,Waasland-Beveren,29228,Moeskroen,216,Moeskroen,3,2,Playoff_2,70,21:25,28643,4068,Waasland-Beveren,2,2
2017,17/18,2018-05-05,20180505,20:00,3018293,28643,Waasland-Beveren,4068,Waasland-Beveren,29228,Moeskroen,216,Moeskroen,3,2,Playoff_2,89,21:44,28643,4068,Waasland-Beveren,3,2
2017,17/18,2018-05-05,20180505,20:00,3018294,204,Lierse SK,30,Lierse SK,2727,OH Leuven,18,Oud-Heverlee Leuven,2,2,Playoff_2,7,20:07,2727,18,Oud-Heverlee Leuven,0,1
2017,17/18,2018-05-05,20180505,20:00,3018294,204,Lierse SK,30,Lierse SK,2727,OH Leuven,18,Oud-Heverlee Leuven,2,2,Playoff_2,12,20:12,204,30,Lierse SK,1,1
2017,17/18,2018-05-05,20180505,20:00,3018294,204,Lierse SK,30,Lierse SK,2727,OH Leuven,18,Oud-Heverlee Leuven,2,2,Playoff_2,55,21:10,204,30,Lierse SK,2,1
2017,17/18,2018-05-05,20180505,20:00,3018294,204,Lierse SK,30,Lierse SK,2727,OH Leuven,18,Oud-Heverlee Leuven,2,2,Playoff_2,79,21:34,2727,18,Oud-Heverlee Leuven,2,2
2017,17/18,2018-05-05,20180505,20:00,3018295,1245,KAS Eupen,4276,KAS Eupen,475,St-Truidense VV,373,Sint-Truidense VV,3,1,Playoff_2,16,20:16,1245,4276,KAS Eupen,1,0
2017,17/18,2018-05-05,20180505,20:00,3018295,1245,KAS Eupen,4276,KAS Eupen,475,St-Truidense VV,373,Sint-Truidense VV,3,1,Playoff_2,42,20:42,1245,4276,KAS Eupen,2,0
2017,17/18,2018-05-05,20180505,20:00,3018295,1245,KAS Eupen,4276,KAS Eupen,475,St-Truidense VV,373,Sint-Truidense VV,3,1,Playoff_2,59,21:14,1245,4276,KAS Eupen,3,0
2017,17/18,2018-05-05,20180505,20:00,3018295,1245,KAS Eupen,4276,KAS Eupen,475,St-Truidense VV,373,Sint-Truidense VV,3,1,Playoff_2,80,21:35,475,373,Sint-Truidense VV,3,1
2017,17/18,2018-05-05,20180505,20:30,3018296,498,KSC Lokeren,282,KSC Lokeren,1096,Antwerp FC,1,Royal Antwerp FC,1,2,Playoff_2,79,22:04,1096,1,Royal Antwerp FC,0,1
2017,17/18,2018-05-05,20180505,20:30,3018296,498,KSC Lokeren,282,KSC Lokeren,1096,Antwerp FC,1,Royal Antwerp FC,1,2,Playoff_2,84,22:09,498,282,KSC Lokeren,1,1
2017,17/18,2018-05-05,20180505,20:30,3018296,498,KSC Lokeren,282,KSC Lokeren,1096,Antwerp FC,1,Royal Antwerp FC,1,2,Playoff_2,90,22:15,1096,1,Royal Antwerp FC,1,2
2017,17/18,2018-05-06,20180506,14:30,3018207,2282,Club Brugge,3,Club Brugge,58,RSC Anderlecht,35,RSC Anderlecht,1,2,Playoff_1,58,15:43,58,35,RSC Anderlecht,0,1
2017,17/18,2018-05-06,20180506,14:30,3018207,2282,Club Brugge,3,Club Brugge,58,RSC Anderlecht,35,RSC Anderlecht,1,2,Playoff_1,73,15:58,58,35,RSC Anderlecht,0,2
2017,17/18,2018-05-06,20180506,14:30,3018207,2282,Club Brugge,3,Club Brugge,58,RSC Anderlecht,35,RSC Anderlecht,1,2,Playoff_1,80,16:05,2282,3,Club Brugge,1,2
2017,17/18,2018-05-06,20180506,18:00,3018208,3057,Standard Luik,16,Standard Luik,1184,KRC Genk,322,KRC Genk,5,0,Playoff_1,9,18:09,3057,16,Standard Luik,1,0
2017,17/18,2018-05-06,20180506,18:00,3018208,3057,Standard Luik,16,Standard Luik,1184,KRC Genk,322,KRC Genk,5,0,Playoff_1,51,19:06,3057,16,Standard Luik,2,0
2017,17/18,2018-05-06,20180506,18:00,3018208,3057,Standard Luik,16,Standard Luik,1184,KRC Genk,322,KRC Genk,5,0,Playoff_1,79,19:34,3057,16,Standard Luik,3,0
2017,17/18,2018-05-06,20180506,18:00,3018208,3057,Standard Luik,16,Standard Luik,1184,KRC Genk,322,KRC Genk,5,0,Playoff_1,83,19:38,3057,16,Standard Luik,4,0
2017,17/18,2018-05-06,20180506,18:00,3018208,3057,Standard Luik,16,Standard Luik,1184,KRC Genk,322,KRC Genk,5,0,Playoff_1,88,19:43,3057,16,Standard Luik,5,0
2017,17/18,2018-05-06,20180506,20:00,3018297,41274,KFCO Beerschot,13,Beerschot,2861,KV Oostende,31,KV Oostende,0,2,Playoff_2,58,21:13,2861,31,KV Oostende,0,1
2017,17/18,2018-05-06,20180506,20:00,3018297,41274,KFCO Beerschot,13,Beerschot,2861,KV Oostende,31,KV Oostende,0,2,Playoff_2,70,21:25,2861,31,KV Oostende,0,2
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,3,20:33,3508,5381,SV Zulte Waregem,1,0
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,8,20:38,3508,5381,SV Zulte Waregem,2,0
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,25,20:55,3508,5381,SV Zulte Waregem,3,0
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,29,20:59,3508,5381,SV Zulte Waregem,4,0
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,39,21:09,3508,5381,SV Zulte Waregem,5,0
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,75,22:00,3508,5381,SV Zulte Waregem,6,0
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,76,22:01,3508,5381,SV Zulte Waregem,7,0
2017,17/18,2018-05-08,20180508,20:30,3018301,3508,Zulte Waregem,5381,SV Zulte Waregem,28643,Waasland-Beveren,4068,Waasland-Beveren,8,0,Playoff_2,83,22:08,3508,5381,SV Zulte Waregem,8,0
2017,17/18,2018-05-08,20180508,20:30,3018302,29228,Moeskroen,216,Moeskroen,204,Lierse SK,30,Lierse SK,1,0,Playoff_2,66,21:51,29228,216,Moeskroen,1,0
2017,17/18,2018-05-08,20180508,20:30,3018303,2727,OH Leuven,18,Oud-Heverlee Leuven,601,KV Kortrijk,19,KV Kortrijk,0,2,Playoff_2,45,21:15,601,19,KV Kortrijk,0,1
2017,17/18,2018-05-08,20180508,20:30,3018303,2727,OH Leuven,18,Oud-Heverlee Leuven,601,KV Kortrijk,19,KV Kortrijk,0,2,Playoff_2,76,22:01,601,19,KV Kortrijk,0,2
2017,17/18,2018-05-09,20180509,20:30,3018298,475,St-Truidense VV,373,Sint-Truidense VV,41274,KFCO Beerschot,13,Beerschot,3,2,Playoff_2,20,20:50,475,373,Sint-Truidense VV,1,0
2017,17/18,2018-05-09,20180509,20:30,3018298,475,St-Truidense VV,373,Sint-Truidense VV,41274,KFCO Beerschot,13,Beerschot,3,2,Playoff_2,34,21:04,41274,13,Beerschot,1,1
2017,17/18,2018-05-09,20180509,20:30,3018298,475,St-Truidense VV,373,Sint-Truidense VV,41274,KFCO Beerschot,13,Beerschot,3,2,Playoff_2,59,21:44,475,373,Sint-Truidense VV,2,1
2017,17/18,2018-05-09,20180509,20:30,3018298,475,St-Truidense VV,373,Sint-Truidense VV,41274,KFCO Beerschot,13,Beerschot,3,2,Playoff_2,67,21:52,475,373,Sint-Truidense VV,3,1
2017,17/18,2018-05-09,20180509,20:30,3018298,475,St-Truidense VV,373,Sint-Truidense VV,41274,KFCO Beerschot,13,Beerschot,3,2,Playoff_2,78,22:03,41274,13,Beerschot,3,2
2017,17/18,2018-05-09,20180509,20:30,3018299,2861,KV Oostende,31,KV Oostende,498,KSC Lokeren,282,KSC Lokeren,1,3,Playoff_2,25,20:55,2861,31,KV Oostende,1,0
2017,17/18,2018-05-09,20180509,20:30,3018299,2861,KV Oostende,31,KV Oostende,498,KSC Lokeren,282,KSC Lokeren,1,3,Playoff_2,29,20:59,498,282,KSC Lokeren,1,1
2017,17/18,2018-05-09,20180509,20:30,3018299,2861,KV Oostende,31,KV Oostende,498,KSC Lokeren,282,KSC Lokeren,1,3,Playoff_2,35,21:05,498,282,KSC Lokeren,1,2
2017,17/18,2018-05-09,20180509,20:30,3018299,2861,KV Oostende,31,KV Oostende,498,KSC Lokeren,282,KSC Lokeren,1,3,Playoff_2,86,22:11,498,282,KSC Lokeren,1,3
2017,17/18,2018-05-09,20180509,20:30,3018300,1096,Antwerp FC,1,Royal Antwerp FC,1245,KAS Eupen,4276,KAS Eupen,2,1,Playoff_2,32,21:02,1096,1,Royal Antwerp FC,1,0
2017,17/18,2018-05-09,20180509,20:30,3018300,1096,Antwerp FC,1,Royal Antwerp FC,1245,KAS Eupen,4276,KAS Eupen,2,1,Playoff_2,80,22:05,1245,4276,KAS Eupen,1,1
2017,17/18,2018-05-09,20180509,20:30,3018300,1096,Antwerp FC,1,Royal Antwerp FC,1245,KAS Eupen,4276,KAS Eupen,2,1,Playoff_2,90,22:15,1096,1,Royal Antwerp FC,2,1
2017,17/18,2018-05-10,20180510,14:30,3018209,58,RSC Anderlecht,35,RSC Anderlecht,3057,Standard Luik,16,Standard Luik,1,3,Playoff_1,48,15:33,3057,16,Standard Luik,0,1
2017,17/18,2018-05-10,20180510,14:30,3018209,58,RSC Anderlecht,35,RSC Anderlecht,3057,Standard Luik,16,Standard Luik,1,3,Playoff_1,51,15:36,3057,16,Standard Luik,0,2
2017,17/18,2018-05-10,20180510,14:30,3018209,58,RSC Anderlecht,35,RSC Anderlecht,3057,Standard Luik,16,Standard Luik,1,3,Playoff_1,63,15:48,58,35,RSC Anderlecht,1,2
2017,17/18,2018-05-10,20180510,14:30,3018209,58,RSC Anderlecht,35,RSC Anderlecht,3057,Standard Luik,16,Standard Luik,1,3,Playoff_1,78,16:03,3057,16,Standard Luik,1,3
2017,17/18,2018-05-10,20180510,18:00,3018210,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,18,18:18,172,22,R Charleroi SC,1,0
2017,17/18,2018-05-10,20180510,18:00,3018210,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,64,19:19,2282,3,Club Brugge,1,1
2017,17/18,2018-05-10,20180510,18:00,3018210,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,71,19:26,2282,3,Club Brugge,1,2
2017,17/18,2018-05-10,20180510,18:00,3018210,172,R Charleroi SC,22,R Charleroi SC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1,73,19:28,2282,3,Club Brugge,1,3
2017,17/18,2018-05-10,20180510,20:30,3018211,1184,KRC Genk,322,KRC Genk,157,KAA Gent,7,KAA Gent,1,1,Playoff_1,15,20:45,157,7,KAA Gent,0,1
2017,17/18,2018-05-10,20180510,20:30,3018211,1184,KRC Genk,322,KRC Genk,157,KAA Gent,7,KAA Gent,1,1,Playoff_1,66,21:51,1184,322,KRC Genk,1,1
2017,17/18,2018-05-11,20180511,20:30,3018304,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,1,1,Playoff_2,70,21:55,601,19,KV Kortrijk,1,0
2017,17/18,2018-05-11,20180511,20:30,3018304,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,1,1,Playoff_2,72,21:57,29228,216,Moeskroen,1,1
2017,17/18,2018-05-11,20180511,20:30,3018306,2727,OH Leuven,18,Oud-Heverlee Leuven,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2,5,20:35,3508,5381,SV Zulte Waregem,0,1
2017,17/18,2018-05-11,20180511,20:30,3018306,2727,OH Leuven,18,Oud-Heverlee Leuven,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2,31,21:01,2727,18,Oud-Heverlee Leuven,1,1
2017,17/18,2018-05-11,20180511,20:30,3018306,2727,OH Leuven,18,Oud-Heverlee Leuven,3508,Zulte Waregem,5381,SV Zulte Waregem,1,2,Playoff_2,82,22:07,3508,5381,SV Zulte Waregem,1,2
2017,17/18,2018-05-12,20180512,20:00,3018307,498,KSC Lokeren,282,KSC Lokeren,41274,KFCO Beerschot,13,Beerschot,4,2,Playoff_2,3,20:03,498,282,KSC Lokeren,1,0
2017,17/18,2018-05-12,20180512,20:00,3018307,498,KSC Lokeren,282,KSC Lokeren,41274,KFCO Beerschot,13,Beerschot,4,2,Playoff_2,10,20:10,498,282,KSC Lokeren,2,0
2017,17/18,2018-05-12,20180512,20:00,3018307,498,KSC Lokeren,282,KSC Lokeren,41274,KFCO Beerschot,13,Beerschot,4,2,Playoff_2,43,20:43,41274,13,Beerschot,2,1
2017,17/18,2018-05-12,20180512,20:00,3018307,498,KSC Lokeren,282,KSC Lokeren,41274,KFCO Beerschot,13,Beerschot,4,2,Playoff_2,47,21:02,41274,13,Beerschot,2,2
2017,17/18,2018-05-12,20180512,20:00,3018307,498,KSC Lokeren,282,KSC Lokeren,41274,KFCO Beerschot,13,Beerschot,4,2,Playoff_2,68,21:23,498,282,KSC Lokeren,3,2
2017,17/18,2018-05-12,20180512,20:00,3018307,498,KSC Lokeren,282,KSC Lokeren,41274,KFCO Beerschot,13,Beerschot,4,2,Playoff_2,90,21:45,498,282,KSC Lokeren,4,2
2017,17/18,2018-05-12,20180512,20:00,3018308,1096,Antwerp FC,1,Royal Antwerp FC,475,St-Truidense VV,373,Sint-Truidense VV,1,2,Playoff_2,26,20:26,475,373,Sint-Truidense VV,0,1
2017,17/18,2018-05-12,20180512,20:00,3018308,1096,Antwerp FC,1,Royal Antwerp FC,475,St-Truidense VV,373,Sint-Truidense VV,1,2,Playoff_2,33,20:33,475,373,Sint-Truidense VV,0,2
2017,17/18,2018-05-12,20180512,20:00,3018308,1096,Antwerp FC,1,Royal Antwerp FC,475,St-Truidense VV,373,Sint-Truidense VV,1,2,Playoff_2,50,21:05,1096,1,Royal Antwerp FC,1,2
2017,17/18,2018-05-12,20180512,20:00,3018309,1245,KAS Eupen,4276,KAS Eupen,2861,KV Oostende,31,KV Oostende,0,4,Playoff_2,44,20:44,2861,31,KV Oostende,0,1
2017,17/18,2018-05-12,20180512,20:00,3018309,1245,KAS Eupen,4276,KAS Eupen,2861,KV Oostende,31,KV Oostende,0,4,Playoff_2,53,21:08,2861,31,KV Oostende,0,2
2017,17/18,2018-05-12,20180512,20:00,3018309,1245,KAS Eupen,4276,KAS Eupen,2861,KV Oostende,31,KV Oostende,0,4,Playoff_2,82,21:37,2861,31,KV Oostende,0,3
2017,17/18,2018-05-12,20180512,20:00,3018309,1245,KAS Eupen,4276,KAS Eupen,2861,KV Oostende,31,KV Oostende,0,4,Playoff_2,88,21:43,2861,31,KV Oostende,0,4
2017,17/18,2018-05-13,20180513,18:00,3018212,157,KAA Gent,7,KAA Gent,58,RSC Anderlecht,35,RSC Anderlecht,1,0,Playoff_1,66,19:21,157,7,KAA Gent,1,0
2017,17/18,2018-05-13,20180513,18:00,3018213,3057,Standard Luik,16,Standard Luik,2282,Club Brugge,3,Club Brugge,1,1,Playoff_1,11,18:11,3057,16,Standard Luik,1,0
2017,17/18,2018-05-13,20180513,18:00,3018213,3057,Standard Luik,16,Standard Luik,2282,Club Brugge,3,Club Brugge,1,1,Playoff_1,42,18:42,2282,3,Club Brugge,1,1
2017,17/18,2018-05-13,20180513,18:00,3018214,1184,KRC Genk,322,KRC Genk,172,R Charleroi SC,22,R Charleroi SC,4,1,Playoff_1,25,18:25,1184,322,KRC Genk,1,0
2017,17/18,2018-05-13,20180513,18:00,3018214,1184,KRC Genk,322,KRC Genk,172,R Charleroi SC,22,R Charleroi SC,4,1,Playoff_1,31,18:31,172,22,R Charleroi SC,1,1
2017,17/18,2018-05-13,20180513,18:00,3018214,1184,KRC Genk,322,KRC Genk,172,R Charleroi SC,22,R Charleroi SC,4,1,Playoff_1,34,18:34,1184,322,KRC Genk,2,1
2017,17/18,2018-05-13,20180513,18:00,3018214,1184,KRC Genk,322,KRC Genk,172,R Charleroi SC,22,R Charleroi SC,4,1,Playoff_1,61,19:16,1184,322,KRC Genk,3,1
2017,17/18,2018-05-13,20180513,18:00,3018214,1184,KRC Genk,322,KRC Genk,172,R Charleroi SC,22,R Charleroi SC,4,1,Playoff_1,77,19:32,1184,322,KRC Genk,4,1
2017,17/18,2018-05-18,20180518,20:30,3018313,28643,Waasland-Beveren,4068,Waasland-Beveren,601,KV Kortrijk,19,KV Kortrijk,1,3,Playoff_2,34,21:04,601,19,KV Kortrijk,0,1
2017,17/18,2018-05-18,20180518,20:30,3018313,28643,Waasland-Beveren,4068,Waasland-Beveren,601,KV Kortrijk,19,KV Kortrijk,1,3,Playoff_2,49,21:34,601,19,KV Kortrijk,0,2
2017,17/18,2018-05-18,20180518,20:30,3018313,28643,Waasland-Beveren,4068,Waasland-Beveren,601,KV Kortrijk,19,KV Kortrijk,1,3,Playoff_2,52,21:37,28643,4068,Waasland-Beveren,1,2
2017,17/18,2018-05-18,20180518,20:30,3018313,28643,Waasland-Beveren,4068,Waasland-Beveren,601,KV Kortrijk,19,KV Kortrijk,1,3,Playoff_2,90,22:15,601,19,KV Kortrijk,1,3
2017,17/18,2018-05-18,20180518,20:30,3018315,29228,Moeskroen,216,Moeskroen,2727,OH Leuven,18,Oud-Heverlee Leuven,5,0,Playoff_2,6,20:36,29228,216,Moeskroen,1,0
2017,17/18,2018-05-18,20180518,20:30,3018315,29228,Moeskroen,216,Moeskroen,2727,OH Leuven,18,Oud-Heverlee Leuven,5,0,Playoff_2,20,20:50,29228,216,Moeskroen,2,0
2017,17/18,2018-05-18,20180518,20:30,3018315,29228,Moeskroen,216,Moeskroen,2727,OH Leuven,18,Oud-Heverlee Leuven,5,0,Playoff_2,24,20:54,29228,216,Moeskroen,3,0
2017,17/18,2018-05-18,20180518,20:30,3018315,29228,Moeskroen,216,Moeskroen,2727,OH Leuven,18,Oud-Heverlee Leuven,5,0,Playoff_2,42,21:12,29228,216,Moeskroen,4,0
2017,17/18,2018-05-18,20180518,20:30,3018315,29228,Moeskroen,216,Moeskroen,2727,OH Leuven,18,Oud-Heverlee Leuven,5,0,Playoff_2,44,21:14,29228,216,Moeskroen,5,0
2017,17/18,2018-05-19,20180519,20:00,3018310,475,St-Truidense VV,373,Sint-Truidense VV,498,KSC Lokeren,282,KSC Lokeren,1,1,Playoff_2,29,20:29,475,373,Sint-Truidense VV,1,0
2017,17/18,2018-05-19,20180519,20:00,3018310,475,St-Truidense VV,373,Sint-Truidense VV,498,KSC Lokeren,282,KSC Lokeren,1,1,Playoff_2,33,20:33,498,282,KSC Lokeren,1,1
2017,17/18,2018-05-19,20180519,20:00,3018311,2861,KV Oostende,31,KV Oostende,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_2,13,20:13,1096,1,Royal Antwerp FC,0,1
2017,17/18,2018-05-19,20180519,20:00,3018311,2861,KV Oostende,31,KV Oostende,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_2,52,21:07,2861,31,KV Oostende,1,1
2017,17/18,2018-05-19,20180519,20:00,3018311,2861,KV Oostende,31,KV Oostende,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_2,67,21:22,2861,31,KV Oostende,2,1
2017,17/18,2018-05-19,20180519,20:00,3018311,2861,KV Oostende,31,KV Oostende,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_2,78,21:33,2861,31,KV Oostende,3,1
2017,17/18,2018-05-19,20180519,20:00,3018312,41274,KFCO Beerschot,13,Beerschot,1245,KAS Eupen,4276,KAS Eupen,3,1,Playoff_2,16,20:16,41274,13,Beerschot,1,0
2017,17/18,2018-05-19,20180519,20:00,3018312,41274,KFCO Beerschot,13,Beerschot,1245,KAS Eupen,4276,KAS Eupen,3,1,Playoff_2,28,20:28,1245,4276,KAS Eupen,1,1
2017,17/18,2018-05-19,20180519,20:00,3018312,41274,KFCO Beerschot,13,Beerschot,1245,KAS Eupen,4276,KAS Eupen,3,1,Playoff_2,74,21:29,41274,13,Beerschot,2,1
2017,17/18,2018-05-19,20180519,20:00,3018312,41274,KFCO Beerschot,13,Beerschot,1245,KAS Eupen,4276,KAS Eupen,3,1,Playoff_2,84,21:39,41274,13,Beerschot,3,1
2017,17/18,2018-05-20,20180520,18:00,3018215,2282,Club Brugge,3,Club Brugge,157,KAA Gent,7,KAA Gent,0,1,Playoff_1,28,18:28,157,7,KAA Gent,0,1
2017,17/18,2018-05-20,20180520,18:00,3018217,58,RSC Anderlecht,35,RSC Anderlecht,1184,KRC Genk,322,KRC Genk,1,2,Playoff_1,35,18:35,1184,322,KRC Genk,0,1
2017,17/18,2018-05-20,20180520,18:00,3018217,58,RSC Anderlecht,35,RSC Anderlecht,1184,KRC Genk,322,KRC Genk,1,2,Playoff_1,37,18:37,1184,322,KRC Genk,0,2
2017,17/18,2018-05-20,20180520,18:00,3018217,58,RSC Anderlecht,35,RSC Anderlecht,1184,KRC Genk,322,KRC Genk,1,2,Playoff_1,53,19:08,58,35,RSC Anderlecht,1,2
2018,18/19,2019-03-29,20190329,20:30,3169908,3057,Standard Luik,16,Standard Luik,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_1,25,20:55,1096,1,Royal Antwerp FC,0,1
2018,18/19,2019-03-29,20190329,20:30,3169908,3057,Standard Luik,16,Standard Luik,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_1,71,21:56,3057,16,Standard Luik,1,1
2018,18/19,2019-03-29,20190329,20:30,3169908,3057,Standard Luik,16,Standard Luik,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_1,80,22:05,3057,16,Standard Luik,2,1
2018,18/19,2019-03-29,20190329,20:30,3169908,3057,Standard Luik,16,Standard Luik,1096,Antwerp FC,1,Royal Antwerp FC,3,1,Playoff_1,88,22:13,3057,16,Standard Luik,3,1
2018,18/19,2019-03-30,20190330,20:00,3169848,2861,KV Oostende,31,KV Oostende,1245,KAS Eupen,4276,KAS Eupen,1,2,Playoff_2,14,20:14,1245,4276,KAS Eupen,0,1
2018,18/19,2019-03-30,20190330,20:00,3169848,2861,KV Oostende,31,KV Oostende,1245,KAS Eupen,4276,KAS Eupen,1,2,Playoff_2,44,20:44,2861,31,KV Oostende,1,1
2018,18/19,2019-03-30,20190330,20:00,3169848,2861,KV Oostende,31,KV Oostende,1245,KAS Eupen,4276,KAS Eupen,1,2,Playoff_2,62,21:17,1245,4276,KAS Eupen,1,2
2018,18/19,2019-03-30,20190330,18:00,3169851,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,3,1,Playoff_2,8,18:08,601,19,KV Kortrijk,1,0
2018,18/19,2019-03-30,20190330,18:00,3169851,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,3,1,Playoff_2,21,18:21,601,19,KV Kortrijk,2,0
2018,18/19,2019-03-30,20190330,18:00,3169851,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,3,1,Playoff_2,64,19:19,601,19,KV Kortrijk,3,0
2018,18/19,2019-03-30,20190330,18:00,3169851,601,KV Kortrijk,19,KV Kortrijk,29228,Moeskroen,216,Moeskroen,3,1,Playoff_2,73,19:28,29228,216,Moeskroen,3,1
2018,18/19,2019-03-30,20190330,20:00,3169852,3948,Union SG,10,Union Saint-Gilloise,520,Cercle Brugge,12,Cercle Brugge,3,1,Playoff_2,26,20:26,3948,10,Union Saint-Gilloise,1,0
2018,18/19,2019-03-30,20190330,20:00,3169852,3948,Union SG,10,Union Saint-Gilloise,520,Cercle Brugge,12,Cercle Brugge,3,1,Playoff_2,44,20:44,3948,10,Union Saint-Gilloise,2,0
2018,18/19,2019-03-30,20190330,20:00,3169852,3948,Union SG,10,Union Saint-Gilloise,520,Cercle Brugge,12,Cercle Brugge,3,1,Playoff_2,48,21:03,520,12,Cercle Brugge,2,1
2018,18/19,2019-03-30,20190330,20:00,3169852,3948,Union SG,10,Union Saint-Gilloise,520,Cercle Brugge,12,Cercle Brugge,3,1,Playoff_2,82,21:37,3948,10,Union Saint-Gilloise,3,1
2018,18/19,2019-03-30,20190330,20:30,3169909,1184,KRC Genk,322,KRC Genk,58,RSC Anderlecht,35,RSC Anderlecht,3,0,Playoff_1,32,21:02,1184,322,KRC Genk,1,0
2018,18/19,2019-03-30,20190330,20:30,3169909,1184,KRC Genk,322,KRC Genk,58,RSC Anderlecht,35,RSC Anderlecht,3,0,Playoff_1,55,21:40,1184,322,KRC Genk,2,0
2018,18/19,2019-03-30,20190330,20:30,3169909,1184,KRC Genk,322,KRC Genk,58,RSC Anderlecht,35,RSC Anderlecht,3,0,Playoff_1,79,22:04,1184,322,KRC Genk,3,0
2018,18/19,2019-03-31,20190331,14:30,3169849,475,St-Truidense VV,373,Sint-Truidense VV,172,R Charleroi SC,22,R Charleroi SC,3,1,Playoff_2,10,14:40,172,22,R Charleroi SC,0,1
