Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer,Thuisploeg_roepnaam,Uitploeg_roepnaam
4010691,1970-1971,12,1970/11/28,20:00,RRC Brüssel,1,1,Union SG,47,10,RWD Molenbeek,Union Saint-Gilloise
4010692,1970-1971,12,1970/11/29,15:00,RSC Anderlecht,0,1,Standard Luik,35,16,RSC Anderlecht,Standard Luik
4010693,1970-1971,12,1970/11/29,15:00,Antwerp FC,1,0,KSV Waregem,1,4451,Royal Antwerp FC,KSV Waregem
4010694,1970-1971,12,1970/11/29,15:00,Club Brugge,3,1,Beerschot VAV,3,13,Club Brugge,Beerschot
4010695,1970-1971,12,1970/11/29,15:00,SK Beveren-Waes,1,1,RCC Schaerbeek,2300,55,KSK Beveren,RCC Schaerbeek
4010696,1970-1971,12,1970/11/29,15:00,KFC Diest,3,2,R Charleroi SC,41,22,KFC Diest,R Charleroi SC
4010697,1970-1971,12,1970/11/29,15:00,RFC Luik,0,0,ARA Gent,4,7,RFC Luik,KAA Gent
4010698,1970-1971,12,1970/11/29,15:00,Lierse SK,4,2,St-Truidense VV,30,373,Lierse SK,Sint-Truidense VV
4010706,1970-1971,13,1970/12/06,14:30,KFC Diest,1,1,RRC Brüssel,41,47,KFC Diest,RWD Molenbeek
4010699,1970-1971,13,1970/12/06,15:00,Standard Luik,3,0,Lierse SK,16,30,Standard Luik,Lierse SK
4010700,1970-1971,13,1970/12/06,15:00,KSV Waregem,1,0,RSC Anderlecht,4451,35,KSV Waregem,RSC Anderlecht
4010701,1970-1971,13,1970/12/06,15:00,Antwerp FC,0,2,SK Beveren-Waes,1,2300,Royal Antwerp FC,KSK Beveren
4010702,1970-1971,13,1970/12/06,15:00,ARA Gent,0,3,Beerschot VAV,7,13,KAA Gent,Beerschot
4010703,1970-1971,13,1970/12/06,15:00,Union SG,1,2,Club Brugge,10,3,Union Saint-Gilloise,Club Brugge
4010704,1970-1971,13,1970/12/06,15:00,R Charleroi SC,1,1,RFC Luik,22,4,R Charleroi SC,RFC Luik
4010705,1970-1971,13,1970/12/06,15:00,RCC Schaerbeek,0,2,St-Truidense VV,55,373,RCC Schaerbeek,Sint-Truidense VV
4010707,1970-1971,14,1970/12/12,20:00,Beerschot VAV,1,0,Union SG,13,10,Beerschot,Union Saint-Gilloise
4010708,1970-1971,14,1970/12/13,15:00,RCC Schaerbeek,0,1,Standard Luik,55,16,RCC Schaerbeek,Standard Luik
4010709,1970-1971,14,1970/12/13,15:00,RSC Anderlecht,2,1,Antwerp FC,35,1,RSC Anderlecht,Royal Antwerp FC
4010710,1970-1971,14,1970/12/13,15:00,Club Brugge,3,1,SK Beveren-Waes,3,2300,Club Brugge,KSK Beveren
4010711,1970-1971,14,1970/12/13,15:00,St-Truidense VV,1,0,R Charleroi SC,373,22,Sint-Truidense VV,R Charleroi SC
4010712,1970-1971,14,1970/12/13,15:00,RFC Luik,1,0,KFC Diest,4,41,RFC Luik,KFC Diest
4010713,1970-1971,14,1970/12/13,15:00,ARA Gent,0,3,KSV Waregem,7,4451,KAA Gent,KSV Waregem
4010714,1970-1971,14,1970/12/13,15:00,Lierse SK,2,0,RRC Brüssel,30,47,Lierse SK,RWD Molenbeek
4010716,1970-1971,15,1970/12/20,14:30,SK Beveren-Waes,2,1,RSC Anderlecht,2300,35,KSK Beveren,RSC Anderlecht
4010720,1970-1971,15,1970/12/20,14:30,KFC Diest,1,1,RCC Schaerbeek,41,55,KFC Diest,RCC Schaerbeek
4010715,1970-1971,15,1970/12/20,15:00,Standard Luik,2,1,St-Truidense VV,16,373,Standard Luik,Sint-Truidense VV
4010717,1970-1971,15,1970/12/20,15:00,Antwerp FC,0,2,Club Brugge,1,3,Royal Antwerp FC,Club Brugge
4010718,1970-1971,15,1970/12/20,15:00,KSV Waregem,1,1,Beerschot VAV,4451,13,KSV Waregem,Beerschot
4010719,1970-1971,15,1970/12/20,15:00,R Charleroi SC,1,3,Lierse SK,22,30,R Charleroi SC,Lierse SK
4010721,1970-1971,15,1970/12/20,15:00,Union SG,3,1,ARA Gent,10,7,Union Saint-Gilloise,KAA Gent
4010722,1970-1971,15,1970/12/20,15:00,RRC Brüssel,1,0,RFC Luik,47,4,RWD Molenbeek,RFC Luik
4010723,1970-1971,16,1971/01/09,20:00,Beerschot VAV,0,3,Lierse SK,13,30,Beerschot,Lierse SK
4010727,1970-1971,16,1971/01/10,14:30,KFC Diest,0,1,SK Beveren-Waes,41,2300,KFC Diest,KSK Beveren
4010724,1970-1971,16,1971/01/10,15:00,ARA Gent,0,1,Standard Luik,7,16,KAA Gent,Standard Luik
4010725,1970-1971,16,1971/01/10,15:00,R Charleroi SC,0,3,RSC Anderlecht,22,35,R Charleroi SC,RSC Anderlecht
4010726,1970-1971,16,1971/01/10,15:00,RRC Brüssel,1,1,Antwerp FC,47,1,RWD Molenbeek,Royal Antwerp FC
4010728,1970-1971,16,1971/01/10,15:00,RFC Luik,1,1,Club Brugge,4,3,RFC Luik,Club Brugge
4010729,1970-1971,16,1971/01/10,15:00,KSV Waregem,1,1,RCC Schaerbeek,4451,55,KSV Waregem,RCC Schaerbeek
4010730,1970-1971,16,1971/01/10,15:00,Union SG,2,1,St-Truidense VV,10,373,Union Saint-Gilloise,Sint-Truidense VV
4010731,1970-1971,17,1971/01/16,20:00,Antwerp FC,2,2,ARA Gent,1,7,Royal Antwerp FC,KAA Gent
4010732,1970-1971,17,1971/01/17,15:00,Standard Luik,2,0,R Charleroi SC,16,22,Standard Luik,R Charleroi SC
4010733,1970-1971,17,1971/01/17,15:00,RSC Anderlecht,1,0,KFC Diest,35,41,RSC Anderlecht,KFC Diest
4010734,1970-1971,17,1971/01/17,15:00,SK Beveren-Waes,0,0,Beerschot VAV,2300,13,KSK Beveren,Beerschot
4010735,1970-1971,17,1971/01/17,15:00,Club Brugge,4,0,RRC Brüssel,3,47,Club Brugge,RWD Molenbeek
4010736,1970-1971,17,1971/01/17,15:00,RCC Schaerbeek,3,0,Union SG,55,10,RCC Schaerbeek,Union Saint-Gilloise
4010737,1970-1971,17,1971/01/17,15:00,Lierse SK,2,0,RFC Luik,30,4,Lierse SK,RFC Luik
4010738,1970-1971,17,1971/01/17,15:00,St-Truidense VV,2,1,KSV Waregem,373,4451,Sint-Truidense VV,KSV Waregem
4010739,1970-1971,18,1971/01/23,20:00,Beerschot VAV,0,0,RSC Anderlecht,13,35,Beerschot,RSC Anderlecht
4010740,1970-1971,18,1971/01/24,15:00,Union SG,0,4,Standard Luik,10,16,Union Saint-Gilloise,Standard Luik
4010741,1970-1971,18,1971/01/24,15:00,RFC Luik,1,1,Antwerp FC,4,1,RFC Luik,Royal Antwerp FC
4010742,1970-1971,18,1971/01/24,15:00,R Charleroi SC,3,2,SK Beveren-Waes,22,2300,R Charleroi SC,KSK Beveren
4010743,1970-1971,18,1971/01/24,15:00,KFC Diest,1,4,Club Brugge,41,3,KFC Diest,Club Brugge
4010744,1970-1971,18,1971/01/24,15:00,ARA Gent,1,0,RCC Schaerbeek,7,55,KAA Gent,RCC Schaerbeek
4010745,1970-1971,18,1971/01/24,15:00,KSV Waregem,2,0,Lierse SK,4451,30,KSV Waregem,Lierse SK
4010746,1970-1971,18,1971/01/24,15:00,RRC Brüssel,1,0,St-Truidense VV,47,373,RWD Molenbeek,Sint-Truidense VV
4010747,1970-1971,19,1971/02/06,20:00,RCC Schaerbeek,3,1,Beerschot VAV,55,13,RCC Schaerbeek,Beerschot
4010748,1970-1971,19,1971/02/07,15:00,Standard Luik,2,1,KSV Waregem,16,4451,Standard Luik,KSV Waregem
4010749,1970-1971,19,1971/02/07,15:00,RSC Anderlecht,0,0,RRC Brüssel,35,47,RSC Anderlecht,RWD Molenbeek
4010750,1970-1971,19,1971/02/07,15:00,Antwerp FC,1,0,KFC Diest,1,41,Royal Antwerp FC,KFC Diest
4010751,1970-1971,19,1971/02/07,15:00,SK Beveren-Waes,0,0,RFC Luik,2300,4,KSK Beveren,RFC Luik
4010752,1970-1971,19,1971/02/07,15:00,Club Brugge,4,0,R Charleroi SC,3,22,Club Brugge,R Charleroi SC
4010753,1970-1971,19,1971/02/07,15:00,St-Truidense VV,1,0,ARA Gent,373,7,Sint-Truidense VV,KAA Gent
4010754,1970-1971,19,1971/02/07,15:00,Lierse SK,1,0,Union SG,30,10,Lierse SK,Union Saint-Gilloise
4010755,1970-1971,20,1971/02/20,20:00,Beerschot VAV,0,2,Standard Luik,13,16,Beerschot,Standard Luik
4010756,1970-1971,20,1971/02/21,15:00,RFC Luik,2,2,RSC Anderlecht,4,35,RFC Luik,RSC Anderlecht
4010757,1970-1971,20,1971/02/21,15:00,R Charleroi SC,6,0,Antwerp FC,22,1,R Charleroi SC,Royal Antwerp FC
4010758,1970-1971,20,1971/02/21,15:00,RRC Brüssel,1,0,SK Beveren-Waes,47,2300,RWD Molenbeek,KSK Beveren
4010759,1970-1971,20,1971/02/21,15:00,Club Brugge,4,1,RCC Schaerbeek,3,55,Club Brugge,RCC Schaerbeek
4010760,1970-1971,20,1971/02/21,15:00,KFC Diest,1,0,St-Truidense VV,41,373,KFC Diest,Sint-Truidense VV
4010761,1970-1971,20,1971/02/21,15:00,ARA Gent,1,0,Lierse SK,7,30,KAA Gent,Lierse SK
4010762,1970-1971,20,1971/02/21,15:00,Union SG,2,2,KSV Waregem,10,4451,Union Saint-Gilloise,KSV Waregem
4010763,1970-1971,21,1971/02/27,20:00,RCC Schaerbeek,2,0,R Charleroi SC,55,22,RCC Schaerbeek,R Charleroi SC
4010764,1970-1971,21,1971/02/28,15:00,Standard Luik,3,1,RFC Luik,16,4,Standard Luik,RFC Luik
4010765,1970-1971,21,1971/02/28,15:00,RSC Anderlecht,1,3,Club Brugge,35,3,RSC Anderlecht,Club Brugge
4010766,1970-1971,21,1971/02/28,15:00,Antwerp FC,1,1,Union SG,1,10,Royal Antwerp FC,Union Saint-Gilloise
4010767,1970-1971,21,1971/02/28,15:00,St-Truidense VV,1,0,Beerschot VAV,373,13,Sint-Truidense VV,Beerschot
4010768,1970-1971,21,1971/02/28,15:00,KSV Waregem,0,2,SK Beveren-Waes,4451,2300,KSV Waregem,KSK Beveren
4010769,1970-1971,21,1971/02/28,15:00,Lierse SK,2,0,KFC Diest,30,41,Lierse SK,KFC Diest
4010770,1970-1971,21,1971/02/28,15:00,ARA Gent,0,0,RRC Brüssel,7,47,KAA Gent,RWD Molenbeek
4010803,1970-1971,22,1971/04/07,20:00,RRC Brüssel,0,1,Beerschot VAV,47,13,RWD Molenbeek,Beerschot
4010804,1970-1971,22,1971/04/08,20:00,Antwerp FC,1,0,RCC Schaerbeek,1,55,Royal Antwerp FC,RCC Schaerbeek
4010805,1970-1971,22,1971/04/10,20:00,Club Brugge,2,3,Lierse SK,3,30,Club Brugge,Lierse SK
4010806,1970-1971,22,1971/04/11,15:00,SK Beveren-Waes,1,1,Standard Luik,2300,16,KSK Beveren,Standard Luik
4010807,1970-1971,22,1971/04/11,15:00,R Charleroi SC,5,0,ARA Gent,22,7,R Charleroi SC,KAA Gent
4010808,1970-1971,22,1971/04/11,15:00,KFC Diest,3,1,Union SG,41,10,KFC Diest,Union Saint-Gilloise
4010809,1970-1971,22,1971/04/11,15:00,RFC Luik,1,0,KSV Waregem,4,4451,RFC Luik,KSV Waregem
4010818,1970-1971,22,1971/04/21,20:00,RSC Anderlecht,2,2,St-Truidense VV,35,373,RSC Anderlecht,Sint-Truidense VV
4010771,1970-1971,23,1971/03/13,20:00,Beerschot VAV,2,0,R Charleroi SC,13,22,Beerschot,R Charleroi SC
4010772,1970-1971,23,1971/03/13,20:00,KSV Waregem,1,1,RRC Brüssel,4451,47,KSV Waregem,RWD Molenbeek
4010773,1970-1971,23,1971/03/14,15:00,Standard Luik,6,0,Antwerp FC,16,1,Standard Luik,Royal Antwerp FC
4010774,1970-1971,23,1971/03/14,15:00,RCC Schaerbeek,2,0,RSC Anderlecht,55,35,RCC Schaerbeek,RSC Anderlecht
4010775,1970-1971,23,1971/03/14,15:00,Lierse SK,2,0,SK Beveren-Waes,30,2300,Lierse SK,KSK Beveren
4010776,1970-1971,23,1971/03/14,15:00,St-Truidense VV,1,2,Club Brugge,373,3,Sint-Truidense VV,Club Brugge
4010777,1970-1971,23,1971/03/14,15:00,ARA Gent,0,4,KFC Diest,7,41,KAA Gent,KFC Diest
4010778,1970-1971,23,1971/03/14,15:00,Union SG,0,0,RFC Luik,10,4,Union Saint-Gilloise,RFC Luik
4010779,1970-1971,24,1971/03/20,20:00,Club Brugge,4,2,KSV Waregem,3,4451,Club Brugge,KSV Waregem
4010780,1970-1971,24,1971/03/20,20:00,RRC Brüssel,2,0,RCC Schaerbeek,47,55,RWD Molenbeek,RCC Schaerbeek
4010781,1970-1971,24,1971/03/21,15:00,KFC Diest,0,1,Standard Luik,41,16,KFC Diest,Standard Luik
4010782,1970-1971,24,1971/03/21,15:00,RSC Anderlecht,4,0,ARA Gent,35,7,RSC Anderlecht,KAA Gent
4010783,1970-1971,24,1971/03/21,15:00,Antwerp FC,2,1,Lierse SK,1,30,Royal Antwerp FC,Lierse SK
4010784,1970-1971,24,1971/03/21,15:00,RFC Luik,0,0,Beerschot VAV,4,13,RFC Luik,Beerschot
4010785,1970-1971,24,1971/03/21,15:00,SK Beveren-Waes,4,3,St-Truidense VV,2300,373,KSK Beveren,Sint-Truidense VV
4010786,1970-1971,24,1971/03/21,15:00,R Charleroi SC,2,1,Union SG,22,10,R Charleroi SC,Union Saint-Gilloise
4010791,1970-1971,25,1971/03/27,19:30,RCC Schaerbeek,0,0,RFC Luik,55,4,RCC Schaerbeek,RFC Luik
4010787,1970-1971,25,1971/03/27,20:00,Lierse SK,0,1,RSC Anderlecht,30,35,Lierse SK,RSC Anderlecht
4010788,1970-1971,25,1971/03/27,20:00,St-Truidense VV,1,0,Antwerp FC,373,1,Sint-Truidense VV,Royal Antwerp FC
4010789,1970-1971,25,1971/03/27,20:00,Beerschot VAV,1,1,KFC Diest,13,41,Beerschot,KFC Diest
4010790,1970-1971,25,1971/03/27,20:00,KSV Waregem,0,0,R Charleroi SC,4451,22,KSV Waregem,R Charleroi SC
4010792,1970-1971,25,1971/03/28,15:00,Standard Luik,1,0,RRC Brüssel,16,47,Standard Luik,RWD Molenbeek
4010793,1970-1971,25,1971/03/28,15:00,Union SG,3,0,SK Beveren-Waes,10,2300,Union Saint-Gilloise,KSK Beveren
4010794,1970-1971,25,1971/03/28,15:00,ARA Gent,1,2,Club Brugge,7,3,KAA Gent,Club Brugge
4010795,1970-1971,26,1971/04/02,20:00,RSC Anderlecht,0,1,Union SG,35,10,RSC Anderlecht,Union Saint-Gilloise
4010796,1970-1971,26,1971/04/03,20:00,Antwerp FC,1,2,Beerschot VAV,1,13,Royal Antwerp FC,Beerschot
4010797,1970-1971,26,1971/04/03,20:00,Lierse SK,1,0,RCC Schaerbeek,30,55,Lierse SK,RCC Schaerbeek
4010798,1970-1971,26,1971/04/04,15:00,Club Brugge,2,3,Standard Luik,3,16,Club Brugge,Standard Luik
4010799,1970-1971,26,1971/04/04,15:00,SK Beveren-Waes,4,0,ARA Gent,2300,7,KSK Beveren,KAA Gent
4010800,1970-1971,26,1971/04/04,15:00,RRC Brüssel,6,0,R Charleroi SC,47,22,RWD Molenbeek,R Charleroi SC
4010801,1970-1971,26,1971/04/04,15:00,KFC Diest,2,0,KSV Waregem,41,4451,KFC Diest,KSV Waregem
4010802,1970-1971,26,1971/04/04,15:00,RFC Luik,1,0,St-Truidense VV,4,373,RFC Luik,Sint-Truidense VV
4010811,1970-1971,27,1971/04/17,19:30,RCC Schaerbeek,0,3,SK Beveren-Waes,55,2300,RCC Schaerbeek,KSK Beveren
4010810,1970-1971,27,1971/04/17,20:00,KSV Waregem,2,0,Antwerp FC,4451,1,KSV Waregem,Royal Antwerp FC
4010812,1970-1971,27,1971/04/17,20:00,St-Truidense VV,0,0,Lierse SK,373,30,Sint-Truidense VV,Lierse SK
4010813,1970-1971,27,1971/04/18,15:00,Standard Luik,1,3,RSC Anderlecht,16,35,Standard Luik,RSC Anderlecht
4010814,1970-1971,27,1971/04/18,15:00,Beerschot VAV,2,0,Club Brugge,13,3,Beerschot,Club Brugge
4010815,1970-1971,27,1971/04/18,15:00,R Charleroi SC,0,0,KFC Diest,22,41,R Charleroi SC,KFC Diest
4010816,1970-1971,27,1971/04/18,15:00,ARA Gent,1,1,RFC Luik,7,4,KAA Gent,RFC Luik
4010817,1970-1971,27,1971/04/18,15:00,Union SG,0,2,RRC Brüssel,10,47,Union Saint-Gilloise,RWD Molenbeek
4010819,1970-1971,28,1971/04/24,20:00,RSC Anderlecht,3,1,KSV Waregem,35,4451,RSC Anderlecht,KSV Waregem
4010820,1970-1971,28,1971/04/24,20:00,Beerschot VAV,2,1,ARA Gent,13,7,Beerschot,KAA Gent
4010821,1970-1971,28,1971/04/24,20:00,RFC Luik,0,0,R Charleroi SC,4,22,RFC Luik,R Charleroi SC
4010822,1970-1971,28,1971/04/24,20:00,St-Truidense VV,2,0,RCC Schaerbeek,373,55,Sint-Truidense VV,RCC Schaerbeek
4010823,1970-1971,28,1971/04/25,15:00,Lierse SK,2,1,Standard Luik,30,16,Lierse SK,Standard Luik
4010824,1970-1971,28,1971/04/25,15:00,SK Beveren-Waes,3,2,Antwerp FC,2300,1,KSK Beveren,Royal Antwerp FC
4010825,1970-1971,28,1971/04/25,15:00,Club Brugge,2,0,Union SG,3,10,Club Brugge,Union Saint-Gilloise
4010826,1970-1971,28,1971/04/25,15:00,RRC Brüssel,1,0,KFC Diest,47,41,RWD Molenbeek,KFC Diest
4010827,1970-1971,29,1971/05/01,15:00,KSV Waregem,2,0,ARA Gent,4451,7,KSV Waregem,KAA Gent
4010828,1970-1971,29,1971/05/02,15:00,Standard Luik,4,1,RCC Schaerbeek,16,55,Standard Luik,RCC Schaerbeek
4010829,1970-1971,29,1971/05/02,15:00,Antwerp FC,1,3,RSC Anderlecht,1,35,Royal Antwerp FC,RSC Anderlecht
4010830,1970-1971,29,1971/05/02,15:00,Union SG,3,1,Beerschot VAV,10,13,Union Saint-Gilloise,Beerschot
4010831,1970-1971,29,1971/05/02,15:00,SK Beveren-Waes,0,2,Club Brugge,2300,3,KSK Beveren,Club Brugge
4010832,1970-1971,29,1971/05/02,15:00,R Charleroi SC,2,0,St-Truidense VV,22,373,R Charleroi SC,Sint-Truidense VV
4010833,1970-1971,29,1971/05/02,15:00,KFC Diest,3,0,RFC Luik,41,4,KFC Diest,RFC Luik
4010834,1970-1971,29,1971/05/02,15:00,RRC Brüssel,0,2,Lierse SK,47,30,RWD Molenbeek,Lierse SK
4010835,1970-1971,30,1971/05/08,20:00,RSC Anderlecht,1,0,SK Beveren-Waes,35,2300,RSC Anderlecht,KSK Beveren
4010836,1970-1971,30,1971/05/08,20:00,Beerschot VAV,5,0,KSV Waregem,13,4451,Beerschot,KSV Waregem
4010837,1970-1971,30,1971/05/09,15:00,St-Truidense VV,2,0,Standard Luik,373,16,Sint-Truidense VV,Standard Luik
4010838,1970-1971,30,1971/05/09,15:00,Club Brugge,2,0,Antwerp FC,3,1,Club Brugge,Royal Antwerp FC
4010839,1970-1971,30,1971/05/09,15:00,Lierse SK,2,3,R Charleroi SC,30,22,Lierse SK,R Charleroi SC
4010840,1970-1971,30,1971/05/09,15:00,RCC Schaerbeek,3,1,KFC Diest,55,41,RCC Schaerbeek,KFC Diest
4010841,1970-1971,30,1971/05/09,15:00,ARA Gent,4,8,Union SG,7,10,KAA Gent,Union Saint-Gilloise
4010842,1970-1971,30,1971/05/09,15:00,RFC Luik,0,1,RRC Brüssel,4,47,RFC Luik,RWD Molenbeek
4010843,1971-1972,1,1971/09/03,20:00,RRC Brüssel,2,1,Standard Luik,47,16,RWD Molenbeek,Standard Luik
4010844,1971-1972,1,1971/09/04,20:00,Beerschot VAV,1,1,RSC Anderlecht,13,35,Beerschot,RSC Anderlecht
4010845,1971-1972,1,1971/09/04,20:00,Union SG,1,3,Club Brugge,10,3,Union Saint-Gilloise,Club Brugge
4010847,1971-1972,1,1971/09/05,14:30,KV Mechelen,1,0,SK Beveren-Waes,25,2300,KV Mechelen,KSK Beveren
4010848,1971-1972,1,1971/09/05,15:00,Cercle Brugge,0,1,St-Truidense VV,12,373,Cercle Brugge,Sint-Truidense VV
4010849,1971-1972,1,1971/09/05,15:00,KFC Diest,1,1,RCC Schaerbeek,41,55,KFC Diest,RCC Schaerbeek
4010850,1971-1972,1,1971/09/05,15:00,KSV Waregem,3,1,Lierse SK,4451,30,KSV Waregem,Lierse SK
4010846,1971-1972,1,1971/09/05,19:30,RFC Luik,4,2,Antwerp FC,4,1,RFC Luik,Royal Antwerp FC
4010851,1971-1972,2,1971/09/11,20:00,RSC Anderlecht,2,1,KSV Waregem,35,4451,RSC Anderlecht,KSV Waregem
4010852,1971-1972,2,1971/09/11,20:00,Antwerp FC,2,0,KV Mechelen,1,25,Royal Antwerp FC,KV Mechelen
4010853,1971-1972,2,1971/09/11,20:00,Lierse SK,2,0,Beerschot VAV,30,13,Lierse SK,Beerschot
4010854,1971-1972,2,1971/09/11,20:00,Club Brugge,5,0,KFC Diest,3,41,Club Brugge,KFC Diest
4010855,1971-1972,2,1971/09/11,20:00,St-Truidense VV,0,1,RRC Brüssel,373,47,Sint-Truidense VV,RWD Molenbeek
4010856,1971-1972,2,1971/09/12,15:00,Standard Luik,1,0,Cercle Brugge,16,12,Standard Luik,Cercle Brugge
4010857,1971-1972,2,1971/09/12,15:00,SK Beveren-Waes,2,0,RFC Luik,2300,4,KSK Beveren,RFC Luik
4010858,1971-1972,2,1971/09/12,15:00,RCC Schaerbeek,0,1,Union SG,55,10,RCC Schaerbeek,Union Saint-Gilloise
4010859,1971-1972,3,1971/09/18,20:00,RRC Brüssel,0,0,RCC Schaerbeek,47,55,RWD Molenbeek,RCC Schaerbeek
4010860,1971-1972,3,1971/09/19,15:00,Beerschot VAV,1,3,Standard Luik,13,16,Beerschot,Standard Luik
4010861,1971-1972,3,1971/09/19,15:00,Cercle Brugge,2,0,RSC Anderlecht,12,35,Cercle Brugge,RSC Anderlecht
4010862,1971-1972,3,1971/09/19,15:00,Union SG,1,0,Antwerp FC,10,1,Union Saint-Gilloise,Royal Antwerp FC
4010863,1971-1972,3,1971/09/19,15:00,KFC Diest,2,3,SK Beveren-Waes,41,2300,KFC Diest,KSK Beveren
4010864,1971-1972,3,1971/09/19,15:00,RFC Luik,1,1,Club Brugge,4,3,RFC Luik,Club Brugge
4010865,1971-1972,3,1971/09/19,15:00,KV Mechelen,2,2,Lierse SK,25,30,KV Mechelen,Lierse SK
4010866,1971-1972,3,1971/09/19,15:00,KSV Waregem,1,1,St-Truidense VV,4451,373,KSV Waregem,Sint-Truidense VV
4010867,1971-1972,4,1971/09/24,20:00,RSC Anderlecht,1,1,RRC Brüssel,35,47,RSC Anderlecht,RWD Molenbeek
4010868,1971-1972,4,1971/09/26,15:00,Standard Luik,4,0,RFC Luik,16,4,Standard Luik,RFC Luik
4010869,1971-1972,4,1971/09/26,15:00,Antwerp FC,1,1,KFC Diest,1,41,Royal Antwerp FC,KFC Diest
4010871,1971-1972,4,1971/09/26,15:00,SK Beveren-Waes,0,1,Union SG,2300,10,KSK Beveren,Union Saint-Gilloise
4010872,1971-1972,4,1971/09/26,15:00,Lierse SK,0,1,Cercle Brugge,30,12,Lierse SK,Cercle Brugge
4010873,1971-1972,4,1971/09/26,15:00,Club Brugge,3,1,KSV Waregem,3,4451,Club Brugge,KSV Waregem
4010874,1971-1972,4,1971/09/26,15:00,RCC Schaerbeek,0,0,KV Mechelen,55,25,RCC Schaerbeek,KV Mechelen
4010870,1971-1972,4,1971/09/26,20:00,St-Truidense VV,2,1,Beerschot VAV,373,13,Sint-Truidense VV,Beerschot
4010875,1971-1972,5,1971/10/02,20:00,Beerschot VAV,3,1,SK Beveren-Waes,13,2300,Beerschot,KSK Beveren
4010876,1971-1972,5,1971/10/03,15:00,St-Truidense VV,1,2,Standard Luik,373,16,Sint-Truidense VV,Standard Luik
4010877,1971-1972,5,1971/10/03,15:00,RSC Anderlecht,3,2,Antwerp FC,35,1,RSC Anderlecht,Royal Antwerp FC
4010878,1971-1972,5,1971/10/03,15:00,Cercle Brugge,0,0,Union SG,12,10,Cercle Brugge,Union Saint-Gilloise
4010879,1971-1972,5,1971/10/03,15:00,KV Mechelen,1,2,Club Brugge,25,3,KV Mechelen,Club Brugge
4010880,1971-1972,5,1971/10/03,15:00,KSV Waregem,1,2,RCC Schaerbeek,4451,55,KSV Waregem,RCC Schaerbeek
4010881,1971-1972,5,1971/10/03,15:00,RFC Luik,2,1,KFC Diest,4,41,RFC Luik,KFC Diest
4010882,1971-1972,5,1971/10/03,15:00,RRC Brüssel,1,0,Lierse SK,47,30,RWD Molenbeek,Lierse SK
4010883,1971-1972,6,1971/10/09,20:00,Antwerp FC,1,2,RRC Brüssel,1,47,Royal Antwerp FC,RWD Molenbeek
4010884,1971-1972,6,1971/10/10,15:00,Standard Luik,4,0,RSC Anderlecht,16,35,Standard Luik,RSC Anderlecht
4010885,1971-1972,6,1971/10/10,15:00,RCC Schaerbeek,0,0,Beerschot VAV,55,13,RCC Schaerbeek,Beerschot
4010886,1971-1972,6,1971/10/10,15:00,SK Beveren-Waes,1,3,KSV Waregem,2300,4451,KSK Beveren,KSV Waregem
4010887,1971-1972,6,1971/10/10,15:00,Club Brugge,1,1,Cercle Brugge,3,12,Club Brugge,Cercle Brugge
4010888,1971-1972,6,1971/10/10,15:00,KFC Diest,1,0,KV Mechelen,41,25,KFC Diest,KV Mechelen
4010889,1971-1972,6,1971/10/10,15:00,Union SG,2,1,RFC Luik,10,4,Union Saint-Gilloise,RFC Luik
4010890,1971-1972,6,1971/10/10,15:00,Lierse SK,2,2,St-Truidense VV,30,373,Lierse SK,Sint-Truidense VV
4010891,1971-1972,7,1971/10/16,20:00,RSC Anderlecht,6,0,Union SG,35,10,RSC Anderlecht,Union Saint-Gilloise
4010892,1971-1972,7,1971/10/16,20:00,Beerschot VAV,1,3,Club Brugge,13,3,Beerschot,Club Brugge
4010893,1971-1972,7,1971/10/16,20:00,St-Truidense VV,2,0,RCC Schaerbeek,373,55,Sint-Truidense VV,RCC Schaerbeek
4010894,1971-1972,7,1971/10/17,15:00,Standard Luik,3,1,SK Beveren-Waes,16,2300,Standard Luik,KSK Beveren
4010895,1971-1972,7,1971/10/17,15:00,Cercle Brugge,1,4,Antwerp FC,12,1,Cercle Brugge,Royal Antwerp FC
4010896,1971-1972,7,1971/10/17,15:00,Lierse SK,0,0,KFC Diest,30,41,Lierse SK,KFC Diest
4010897,1971-1972,7,1971/10/17,15:00,RRC Brüssel,5,0,RFC Luik,47,4,RWD Molenbeek,RFC Luik
4010898,1971-1972,7,1971/10/17,15:00,KSV Waregem,0,0,KV Mechelen,4451,25,KSV Waregem,KV Mechelen
4010899,1971-1972,8,1971/10/24,15:00,Club Brugge,0,0,Standard Luik,3,16,Club Brugge,Standard Luik
4010900,1971-1972,8,1971/10/24,15:00,RCC Schaerbeek,0,2,RSC Anderlecht,55,35,RCC Schaerbeek,RSC Anderlecht
4010901,1971-1972,8,1971/10/24,15:00,Antwerp FC,1,0,Beerschot VAV,1,13,Royal Antwerp FC,Beerschot
4010902,1971-1972,8,1971/10/24,15:00,SK Beveren-Waes,0,0,St-Truidense VV,2300,373,KSK Beveren,Sint-Truidense VV
4010903,1971-1972,8,1971/10/24,15:00,KFC Diest,0,1,Cercle Brugge,41,12,KFC Diest,Cercle Brugge
