Seizoen,Speeldag,Stand,Stamnummer,Roepnaam,AantalGespeeld,AantalGewonnen,AantalGelijk,AantalVerloren,DoelpuntenVoor,DoelpuntenTegen,Doelpuntensaldo,Links_Tweepuntensysteem,Rechts_Tweepuntensysteem,Driepuntensysteem
1963,29,2,522,Beringen FC,29,15,9,5,44,30,14,15159,559,1515159
1963,29,3,16,Standard Luik,29,15,8,6,56,28,28,15158,668,1515158
1963,29,4,13,Beerschot,29,12,13,4,47,24,23,121213,4413,12121213
1963,29,5,1,Royal Antwerp FC,29,13,9,7,41,35,6,13139,779,1313139
1963,29,6,4,RFC Luik,29,14,6,9,37,27,10,14146,996,1414146
1963,29,7,41,KFC Diest,29,13,7,9,43,38,5,13137,997,1313137
1963,29,8,30,Lierse SK,29,8,10,11,39,40,-1,8810,111110,88810
1963,29,9,7,KAA Gent,29,10,6,13,37,46,-9,10106,13136,1010106
1963,29,10,12,Cercle Brugge,29,7,10,12,21,41,-20,7710,121210,77710
1963,29,11,2,Daring Club Brussel,29,7,9,13,38,47,-9,779,13139,7779
1963,29,12,373,Sint-Truidense VV,29,7,8,14,35,50,-15,778,14148,7778
1963,29,13,3,Club Brugge,29,7,8,14,32,48,-16,778,14148,7778
1963,29,14,28,Berchem Sport,29,8,6,15,29,47,-18,886,15156,8886
1963,29,15,148,KFC Turnhout,29,6,10,13,26,50,-24,6610,131310,66610
1963,29,16,25,KV Mechelen,29,3,10,16,20,45,-25,3310,161610,33310
1963,30,1,35,RSC Anderlecht,30,18,9,3,77,28,49,18189,339,1818189
1963,30,2,522,Beringen FC,30,16,9,5,49,30,19,16169,559,1616169
1963,30,3,16,Standard Luik,30,16,8,6,58,28,30,16168,668,1616168
1963,30,4,13,Beerschot,30,12,13,5,47,26,21,121213,5513,12121213
1963,30,5,4,RFC Luik,30,15,6,9,39,27,12,15156,996,1515156
1963,30,6,1,Royal Antwerp FC,30,13,9,8,42,38,4,13139,889,1313139
1963,30,7,41,KFC Diest,30,13,7,10,43,39,4,13137,10107,1313137
1963,30,8,30,Lierse SK,30,8,10,12,39,43,-4,8810,121210,88810
1963,30,9,7,KAA Gent,30,10,6,14,37,51,-14,10106,14146,1010106
1963,30,10,12,Cercle Brugge,30,8,10,12,25,43,-18,8810,121210,88810
1963,30,11,2,Daring Club Brussel,30,8,9,13,41,48,-7,889,13139,8889
1963,30,12,3,Club Brugge,30,8,8,14,35,48,-13,888,14148,8888
1963,30,13,373,Sint-Truidense VV,30,8,8,14,36,50,-14,888,14148,8888
1963,30,14,148,KFC Turnhout,30,7,10,13,28,50,-22,7710,131310,77710
1963,30,15,28,Berchem Sport,30,8,6,16,29,49,-20,886,16166,8886
1963,30,16,25,KV Mechelen,30,3,10,17,20,47,-27,3310,171710,33310
1964,1,1,35,RSC Anderlecht,1,1,0,0,6,0,6,110,000,1110
1964,1,1,3,Club Brugge,1,1,0,0,6,0,6,110,000,1110
1964,1,3,16,Standard Luik,1,1,0,0,5,0,5,110,000,1110
1964,1,4,522,Beringen FC,1,1,0,0,3,1,2,110,000,1110
1964,1,5,30,Lierse SK,1,1,0,0,2,1,1,110,000,1110
1964,1,6,13,Beerschot,1,1,0,0,1,0,1,110,000,1110
1964,1,6,28,Berchem Sport,1,1,0,0,1,0,1,110,000,1110
1964,1,8,7,KAA Gent,1,0,1,0,3,3,0,001,001,0001
1964,1,8,4,RFC Luik,1,0,1,0,3,3,0,001,001,0001
1964,1,10,10,Union Saint-Gilloise,1,0,0,1,1,2,-1,000,110,0000
1964,1,11,373,Sint-Truidense VV,1,0,0,1,0,1,-1,000,110,0000
1964,1,11,41,KFC Diest,1,0,0,1,0,1,-1,000,110,0000
1964,1,13,21,RFC Tilleur,1,0,0,1,1,3,-2,000,110,0000
1964,1,14,12,Cercle Brugge,1,0,0,1,0,5,-5,000,110,0000
1964,1,15,1,Royal Antwerp FC,1,0,0,1,0,6,-6,000,110,0000
1964,1,15,2,Daring Club Brussel,1,0,0,1,0,6,-6,000,110,0000
1964,2,1,35,RSC Anderlecht,2,2,0,0,8,0,8,220,000,2220
1964,2,2,30,Lierse SK,2,2,0,0,5,1,4,220,000,2220
1964,2,3,3,Club Brugge,2,1,1,0,7,1,6,111,001,1111
1964,2,4,4,RFC Luik,2,1,1,0,11,6,5,111,001,1111
1964,2,5,16,Standard Luik,2,1,1,0,7,2,5,111,001,1111
1964,2,6,10,Union Saint-Gilloise,2,1,0,1,3,3,0,110,110,1110
1964,2,7,28,Berchem Sport,2,1,0,1,1,1,0,110,110,1110
1964,2,8,13,Beerschot,2,1,0,1,1,2,-1,110,110,1110
1964,2,9,522,Beringen FC,2,1,0,1,6,9,-3,110,110,1110
1964,2,10,2,Daring Club Brussel,2,1,0,1,1,6,-5,110,110,1110
1964,2,11,41,KFC Diest,2,0,1,1,2,3,-1,001,111,0001
1964,2,12,373,Sint-Truidense VV,2,0,1,1,0,1,-1,001,111,0001
1964,2,13,21,RFC Tilleur,2,0,1,1,1,3,-2,001,111,0001
1964,2,14,7,KAA Gent,2,0,1,1,3,6,-3,001,111,0001
1964,2,15,1,Royal Antwerp FC,2,0,1,1,1,7,-6,001,111,0001
1964,2,16,12,Cercle Brugge,2,0,0,2,1,7,-6,000,220,0000
1964,3,1,35,RSC Anderlecht,3,3,0,0,12,1,11,330,000,3330
1964,3,2,30,Lierse SK,3,2,1,0,6,2,4,221,001,2221
1964,3,3,13,Beerschot,3,2,0,1,6,2,4,220,110,2220
1964,3,4,10,Union Saint-Gilloise,3,2,0,1,5,4,1,220,110,2220
1964,3,5,522,Beringen FC,3,2,0,1,11,12,-1,220,110,2220
1964,3,6,3,Club Brugge,3,1,2,0,8,2,6,112,002,1112
1964,3,7,16,Standard Luik,3,1,2,0,9,4,5,112,002,1112
1964,3,8,4,RFC Luik,3,1,1,1,12,8,4,111,111,1111
1964,3,9,373,Sint-Truidense VV,3,1,1,1,2,1,1,111,111,1111
1964,3,10,7,KAA Gent,3,1,1,1,7,7,0,111,111,1111
1964,3,11,28,Berchem Sport,3,1,0,2,1,6,-5,110,220,1110
1964,3,12,2,Daring Club Brussel,3,1,0,2,4,11,-7,110,220,1110
1964,3,13,21,RFC Tilleur,3,0,2,1,3,5,-2,002,112,0002
1964,3,14,41,KFC Diest,3,0,1,2,2,5,-3,001,221,0001
1964,3,15,1,Royal Antwerp FC,3,0,1,2,2,11,-9,001,221,0001
1964,3,16,12,Cercle Brugge,3,0,0,3,2,11,-9,000,330,0000
1964,4,1,35,RSC Anderlecht,4,4,0,0,16,2,14,440,000,4440
1964,4,2,30,Lierse SK,4,3,1,0,11,4,7,331,001,3331
1964,4,3,13,Beerschot,4,2,1,1,6,2,4,221,111,2221
1964,4,4,10,Union Saint-Gilloise,4,2,1,1,6,5,1,221,111,2221
1964,4,5,16,Standard Luik,4,1,3,0,9,4,5,113,003,1113
1964,4,6,522,Beringen FC,4,2,0,2,13,17,-4,220,220,2220
1964,4,7,4,RFC Luik,4,1,2,1,12,8,4,112,112,1112
1964,4,8,3,Club Brugge,4,1,2,1,9,5,4,112,112,1112
1964,4,9,7,KAA Gent,4,1,2,1,9,9,0,112,112,1112
1964,4,10,21,RFC Tilleur,4,1,2,1,6,6,0,112,112,1112
1964,4,11,373,Sint-Truidense VV,4,1,1,2,3,5,-2,111,221,1111
1964,4,12,28,Berchem Sport,4,1,1,2,3,8,-5,111,221,1111
1964,4,13,2,Daring Club Brussel,4,1,1,2,4,11,-7,111,221,1111
1964,4,14,41,KFC Diest,4,0,2,2,4,7,-3,002,222,0002
1964,4,15,1,Royal Antwerp FC,4,0,2,2,3,12,-9,002,222,0002
1964,4,16,12,Cercle Brugge,4,0,1,3,4,13,-9,001,331,0001
1964,5,1,35,RSC Anderlecht,5,5,0,0,20,2,18,550,000,5550
1964,5,2,30,Lierse SK,5,4,1,0,12,4,8,441,001,4441
1964,5,3,13,Beerschot,5,3,1,1,9,3,6,331,111,3331
1964,5,4,16,Standard Luik,5,2,3,0,12,4,8,223,003,2223
1964,5,5,3,Club Brugge,5,2,2,1,11,5,6,222,112,2222
1964,5,6,4,RFC Luik,5,2,2,1,13,8,5,222,112,2222
1964,5,7,7,KAA Gent,5,2,2,1,11,9,2,222,112,2222
1964,5,8,10,Union Saint-Gilloise,5,2,1,2,7,8,-1,221,221,2221
1964,5,9,522,Beringen FC,5,2,0,3,13,19,-6,220,330,2220
1964,5,10,21,RFC Tilleur,5,1,2,2,7,9,-2,112,222,1112
1964,5,11,373,Sint-Truidense VV,5,1,1,3,3,8,-5,111,331,1111
1964,5,12,28,Berchem Sport,5,1,1,3,3,9,-6,111,331,1111
1964,5,13,12,Cercle Brugge,5,1,1,3,7,14,-7,111,331,1111
1964,5,14,2,Daring Club Brussel,5,1,1,3,4,15,-11,111,331,1111
1964,5,15,41,KFC Diest,5,0,2,3,4,9,-5,002,332,0002
1964,5,16,1,Royal Antwerp FC,5,0,2,3,3,13,-10,002,332,0002
1964,6,1,35,RSC Anderlecht,6,6,0,0,23,4,19,660,000,6660
1964,6,2,30,Lierse SK,6,4,1,1,14,7,7,441,111,4441
1964,6,3,16,Standard Luik,6,3,3,0,15,6,9,333,003,3333
1964,6,4,4,RFC Luik,6,3,2,1,14,8,6,332,112,3332
1964,6,5,7,KAA Gent,6,3,2,1,13,10,3,332,112,3332
1964,6,6,13,Beerschot,6,3,1,2,10,5,5,331,221,3331
1964,6,7,522,Beringen FC,6,3,0,3,17,19,-2,330,330,3330
1964,6,8,3,Club Brugge,6,2,2,2,12,7,5,222,222,2222
1964,6,9,10,Union Saint-Gilloise,6,2,2,2,9,10,-1,222,222,2222
1964,6,10,373,Sint-Truidense VV,6,2,1,3,11,8,3,221,331,2221
1964,6,11,21,RFC Tilleur,6,1,2,3,7,10,-3,112,332,1112
1964,6,12,1,Royal Antwerp FC,6,1,2,3,5,14,-9,112,332,1112
1964,6,13,2,Daring Club Brussel,6,1,2,3,6,17,-11,112,332,1112
1964,6,14,28,Berchem Sport,6,1,1,4,3,13,-10,111,441,1111
1964,6,15,12,Cercle Brugge,6,1,1,4,7,22,-15,111,441,1111
1964,6,16,41,KFC Diest,6,0,2,4,6,12,-6,002,442,0002
1964,7,1,35,RSC Anderlecht,7,7,0,0,26,6,20,770,000,7770
1964,7,2,16,Standard Luik,7,4,3,0,18,7,11,443,003,4443
1964,7,3,4,RFC Luik,7,4,2,1,18,8,10,442,112,4442
1964,7,4,30,Lierse SK,7,4,1,2,14,11,3,441,221,4441
1964,7,5,7,KAA Gent,7,3,2,2,15,13,2,332,222,3332
1964,7,6,10,Union Saint-Gilloise,7,3,2,2,11,10,1,332,222,3332
1964,7,7,13,Beerschot,7,3,1,3,10,6,4,331,331,3331
1964,7,8,522,Beringen FC,7,3,0,4,17,20,-3,330,440,3330
1964,7,9,3,Club Brugge,7,2,2,3,12,9,3,222,332,2222
1964,7,10,373,Sint-Truidense VV,7,2,2,3,11,8,3,222,332,2222
1964,7,11,21,RFC Tilleur,7,2,2,3,9,11,-2,222,332,2222
1964,7,12,1,Royal Antwerp FC,7,2,2,3,6,14,-8,222,332,2222
1964,7,13,12,Cercle Brugge,7,2,1,4,8,22,-14,221,441,2221
1964,7,14,28,Berchem Sport,7,1,2,4,3,13,-10,112,442,1112
1964,7,15,2,Daring Club Brussel,7,1,2,4,7,20,-13,112,442,1112
1964,7,16,41,KFC Diest,7,0,2,5,7,14,-7,002,552,0002
1964,8,1,35,RSC Anderlecht,8,8,0,0,28,7,21,880,000,8880
1964,8,2,30,Lierse SK,8,5,1,2,19,13,6,551,221,5551
1964,8,3,16,Standard Luik,8,4,3,1,19,9,10,443,113,4443
1964,8,4,4,RFC Luik,8,4,3,1,18,8,10,443,113,4443
1964,8,5,10,Union Saint-Gilloise,8,3,3,2,11,10,1,333,223,3333
1964,8,6,13,Beerschot,8,3,2,3,13,9,4,332,332,3332
1964,8,7,373,Sint-Truidense VV,8,3,2,3,12,8,4,332,332,3332
1964,8,8,21,RFC Tilleur,8,3,2,3,15,13,2,332,332,3332
1964,8,9,7,KAA Gent,8,3,2,3,15,14,1,332,332,3332
1964,8,10,522,Beringen FC,8,3,1,4,17,20,-3,331,441,3331
1964,8,11,3,Club Brugge,8,2,3,3,12,9,3,223,333,2223
1964,8,12,1,Royal Antwerp FC,8,2,2,4,8,19,-11,222,442,2222
1964,8,13,2,Daring Club Brussel,8,2,2,4,8,20,-12,222,442,2222
1964,8,14,12,Cercle Brugge,8,2,1,5,8,23,-15,221,551,2221
1964,8,15,28,Berchem Sport,8,1,2,5,5,19,-14,112,552,1112
1964,8,16,41,KFC Diest,8,0,3,5,10,17,-7,003,553,0003
1964,9,1,35,RSC Anderlecht,9,9,0,0,30,8,22,990,000,9990
1964,9,2,30,Lierse SK,9,6,1,2,22,14,8,661,221,6661
1964,9,3,16,Standard Luik,9,5,3,1,20,9,11,553,113,5553
1964,9,4,4,RFC Luik,9,4,3,2,18,11,7,443,223,4443
1964,9,5,13,Beerschot,9,4,2,3,16,9,7,442,332,4442
1964,9,6,373,Sint-Truidense VV,9,4,2,3,14,9,5,442,332,4442
1964,9,7,21,RFC Tilleur,9,3,3,3,16,14,2,333,333,3333
1964,9,8,7,KAA Gent,9,3,3,3,16,15,1,333,333,3333
1964,9,9,10,Union Saint-Gilloise,9,3,3,3,11,11,0,333,333,3333
1964,9,10,522,Beringen FC,9,3,2,4,18,21,-3,332,442,3332
1964,9,11,3,Club Brugge,9,2,4,3,13,10,3,224,334,2224
1964,9,12,1,Royal Antwerp FC,9,2,2,5,9,21,-12,222,552,2222
1964,9,13,2,Daring Club Brussel,9,2,2,5,9,23,-14,222,552,2222
1964,9,14,12,Cercle Brugge,9,2,2,5,9,24,-15,222,552,2222
1964,9,15,28,Berchem Sport,9,1,2,6,6,21,-15,112,662,1112
1964,9,16,41,KFC Diest,9,0,4,5,11,18,-7,004,554,0004
1964,10,1,35,RSC Anderlecht,10,10,0,0,33,8,25,10100,000,1010100
1964,10,2,16,Standard Luik,10,6,3,1,23,10,13,663,113,6663
1964,10,3,30,Lierse SK,10,6,1,3,22,18,4,661,331,6661
1964,10,4,373,Sint-Truidense VV,10,5,2,3,17,11,6,552,332,5552
1964,10,5,13,Beerschot,10,4,3,3,16,9,7,443,333,4443
1964,10,6,21,RFC Tilleur,10,4,3,3,20,14,6,443,333,4443
1964,10,7,4,RFC Luik,10,4,3,3,18,14,4,443,333,4443
1964,10,8,522,Beringen FC,10,4,2,4,19,21,-2,442,442,4442
1964,10,9,7,KAA Gent,10,3,4,3,16,15,1,334,334,3334
1964,10,10,10,Union Saint-Gilloise,10,3,3,4,13,14,-1,333,443,3333
1964,10,11,1,Royal Antwerp FC,10,3,2,5,10,21,-11,332,552,3332
1964,10,12,3,Club Brugge,10,2,4,4,13,11,2,224,444,2224
1964,10,13,12,Cercle Brugge,10,2,3,5,10,25,-15,223,553,2223
1964,10,14,2,Daring Club Brussel,10,2,2,6,9,24,-15,222,662,2222
1964,10,15,41,KFC Diest,10,0,5,5,12,19,-7,005,555,0005
1964,10,16,28,Berchem Sport,10,1,2,7,7,24,-17,112,772,1112
1964,11,1,35,RSC Anderlecht,11,11,0,0,36,9,27,11110,000,1111110
1964,11,2,16,Standard Luik,11,7,3,1,24,10,14,773,113,7773
1964,11,3,30,Lierse SK,11,6,1,4,22,19,3,661,441,6661
1964,11,4,373,Sint-Truidense VV,11,5,3,3,20,14,6,553,333,5553
1964,11,5,522,Beringen FC,11,5,2,4,23,21,2,552,442,5552
1964,11,6,21,RFC Tilleur,11,4,4,3,20,14,6,444,334,4444
1964,11,7,4,RFC Luik,11,4,3,4,18,15,3,443,443,4443
1964,11,8,13,Beerschot,11,4,3,4,16,13,3,443,443,4443
1964,11,9,7,KAA Gent,11,3,5,3,17,16,1,335,335,3335
1964,11,10,10,Union Saint-Gilloise,11,3,3,5,14,17,-3,333,553,3333
1964,11,11,1,Royal Antwerp FC,11,3,3,5,11,22,-11,333,553,3333
1964,11,12,3,Club Brugge,11,2,5,4,16,14,2,225,445,2225
1964,11,13,12,Cercle Brugge,11,2,4,5,11,26,-15,224,554,2224
1964,11,14,2,Daring Club Brussel,11,2,3,6,9,24,-15,223,663,2223
1964,11,15,41,KFC Diest,11,1,5,5,13,19,-6,115,555,1115
1964,11,16,28,Berchem Sport,11,1,3,7,8,25,-17,113,773,1113
1964,12,1,35,RSC Anderlecht,12,12,0,0,39,10,29,12120,000,1212120
1964,12,2,16,Standard Luik,12,7,4,1,24,10,14,774,114,7774
1964,12,3,21,RFC Tilleur,12,5,4,3,30,15,15,554,334,5554
1964,12,4,373,Sint-Truidense VV,12,5,4,3,22,16,6,554,334,5554
1964,12,5,30,Lierse SK,12,6,1,5,25,23,2,661,551,6661
1964,12,6,13,Beerschot,12,5,3,4,20,13,7,553,443,5553
1964,12,7,4,RFC Luik,12,5,3,4,19,15,4,553,443,5553
1964,12,8,522,Beringen FC,12,5,3,4,25,23,2,553,443,5553
1964,12,9,7,KAA Gent,12,3,6,3,17,16,1,336,336,3336
1964,12,10,12,Cercle Brugge,12,3,4,5,15,29,-14,334,554,3334
1964,12,11,10,Union Saint-Gilloise,12,3,3,6,15,21,-6,333,663,3333
1964,12,12,1,Royal Antwerp FC,12,3,3,6,12,32,-20,333,663,3333
1964,12,13,3,Club Brugge,12,2,5,5,17,17,0,225,555,2225
1964,12,14,41,KFC Diest,12,2,5,5,17,20,-3,225,555,2225
1964,12,15,2,Daring Club Brussel,12,2,3,7,9,28,-19,223,773,2223
1964,12,16,28,Berchem Sport,12,1,3,8,8,26,-18,113,883,1113
1964,13,1,35,RSC Anderlecht,13,13,0,0,43,10,33,13130,000,1313130
1964,13,2,16,Standard Luik,13,8,4,1,28,10,18,884,114,8884
1964,13,3,21,RFC Tilleur,13,6,4,3,33,16,17,664,334,6664
1964,13,4,373,Sint-Truidense VV,13,6,4,3,25,18,7,664,334,6664
1964,13,5,13,Beerschot,13,6,3,4,22,13,9,663,443,6663
1964,13,6,4,RFC Luik,13,6,3,4,22,16,6,663,443,6663
1964,13,7,30,Lierse SK,13,6,1,6,25,27,-2,661,661,6661
1964,13,8,522,Beringen FC,13,5,3,5,25,27,-2,553,553,5553
1964,13,9,12,Cercle Brugge,13,4,4,5,16,29,-13,444,554,4444
1964,13,10,7,KAA Gent,13,3,6,4,17,18,-1,336,446,3336
1964,13,11,10,Union Saint-Gilloise,13,3,3,7,16,24,-8,333,773,3333
1964,13,12,1,Royal Antwerp FC,13,3,3,7,12,33,-21,333,773,3333
1964,13,13,3,Club Brugge,13,2,5,6,17,19,-2,225,665,2225
1964,13,14,41,KFC Diest,13,2,5,6,18,23,-5,225,665,2225
1964,13,15,28,Berchem Sport,13,2,3,8,10,26,-16,223,883,2223
1964,13,16,2,Daring Club Brussel,13,2,3,8,11,31,-20,223,883,2223
1964,14,1,35,RSC Anderlecht,14,14,0,0,50,10,40,14140,000,1414140
1964,14,2,16,Standard Luik,14,9,4,1,30,11,19,994,114,9994
1964,14,3,13,Beerschot,14,7,3,4,24,13,11,773,443,7773
1964,14,4,21,RFC Tilleur,14,6,4,4,33,18,15,664,444,6664
1964,14,5,373,Sint-Truidense VV,14,6,4,4,26,20,6,664,444,6664
1964,14,6,4,RFC Luik,14,6,4,4,23,17,6,664,444,6664
1964,14,7,30,Lierse SK,14,7,1,6,27,28,-1,771,661,7771
1964,14,8,522,Beringen FC,14,5,3,6,25,34,-9,553,663,5553
1964,14,9,12,Cercle Brugge,14,4,5,5,17,30,-13,445,555,4445
1964,14,10,7,KAA Gent,14,3,7,4,17,18,-1,337,447,3337
1964,14,11,10,Union Saint-Gilloise,14,3,4,7,17,25,-8,334,774,3334
1964,14,12,1,Royal Antwerp FC,14,3,4,7,12,33,-21,334,774,3334
1964,14,13,41,KFC Diest,14,2,6,6,18,23,-5,226,666,2226
1964,14,14,3,Club Brugge,14,2,5,7,18,21,-3,225,775,2225
1964,14,15,28,Berchem Sport,14,2,4,8,11,27,-16,224,884,2224
1964,14,16,2,Daring Club Brussel,14,2,4,8,11,31,-20,224,884,2224
1964,15,1,35,RSC Anderlecht,15,14,0,1,50,11,39,14140,110,1414140
1964,15,2,16,Standard Luik,15,9,4,2,31,14,17,994,224,9994
1964,15,3,21,RFC Tilleur,15,7,4,4,34,18,16,774,444,7774
1964,15,4,30,Lierse SK,15,8,1,6,28,28,0,881,661,8881
1964,15,5,13,Beerschot,15,7,3,5,24,14,10,773,553,7773
1964,15,6,373,Sint-Truidense VV,15,6,5,4,26,20,6,665,445,6665
1964,15,7,4,RFC Luik,15,6,5,4,23,17,6,665,445,6665
1964,15,8,522,Beringen FC,15,6,3,6,27,35,-8,663,663,6663
1964,15,9,7,KAA Gent,15,3,8,4,17,18,-1,338,448,3338
1964,15,10,12,Cercle Brugge,15,4,5,6,18,32,-14,445,665,4445
1964,15,11,1,Royal Antwerp FC,15,4,4,7,15,34,-19,444,774,4444
1964,15,12,3,Club Brugge,15,3,5,7,22,21,1,335,775,3335
1964,15,13,10,Union Saint-Gilloise,15,3,5,7,17,25,-8,335,775,3335
1964,15,14,41,KFC Diest,15,2,7,6,19,24,-5,227,667,2227
1964,15,15,2,Daring Club Brussel,15,2,5,8,12,32,-20,225,885,2225
1964,15,16,28,Berchem Sport,15,2,4,9,11,31,-20,224,994,2224
1964,16,1,35,RSC Anderlecht,16,15,0,1,54,11,43,15150,110,1515150
1964,16,2,16,Standard Luik,16,10,4,2,34,16,18,10104,224,1010104
1964,16,3,30,Lierse SK,16,9,1,6,33,30,3,991,661,9991
1964,16,4,13,Beerschot,16,8,3,5,29,14,15,883,553,8883
1964,16,5,4,RFC Luik,16,7,5,4,24,17,7,775,445,7775
1964,16,6,21,RFC Tilleur,16,7,4,5,34,19,15,774,554,7774
1964,16,7,522,Beringen FC,16,7,3,6,28,35,-7,773,663,7773
1964,16,8,373,Sint-Truidense VV,16,6,5,5,26,25,1,665,555,6665
1964,16,9,7,KAA Gent,16,3,8,5,17,19,-2,338,558,3338
1964,16,10,12,Cercle Brugge,16,4,5,7,20,35,-15,445,775,4445
1964,16,11,41,KFC Diest,16,3,7,6,21,25,-4,337,667,3337
1964,16,12,1,Royal Antwerp FC,16,4,4,8,15,38,-23,444,884,4444
1964,16,13,3,Club Brugge,16,3,6,7,22,21,1,336,776,3336
1964,16,14,10,Union Saint-Gilloise,16,3,5,8,19,30,-11,335,885,3335
1964,16,15,2,Daring Club Brussel,16,2,6,8,12,32,-20,226,886,2226
1964,16,16,28,Berchem Sport,16,2,4,10,12,33,-21,224,10104,2224
1964,17,1,35,RSC Anderlecht,17,15,1,1,55,12,43,15151,111,1515151
1964,17,2,16,Standard Luik,17,10,5,2,36,18,18,10105,225,1010105
1964,17,3,30,Lierse SK,17,10,1,6,37,32,5,10101,661,1010101
1964,17,4,13,Beerschot,17,8,4,5,30,15,15,884,554,8884
1964,17,5,522,Beringen FC,17,8,3,6,30,36,-6,883,663,8883
1964,17,6,21,RFC Tilleur,17,7,5,5,36,21,15,775,555,7775
1964,17,7,4,RFC Luik,17,7,5,5,25,19,6,775,555,7775
1964,17,8,373,Sint-Truidense VV,17,6,6,5,28,27,1,666,556,6666
1964,17,9,1,Royal Antwerp FC,17,5,4,8,16,38,-22,554,884,5554
1964,17,10,41,KFC Diest,17,3,8,6,23,27,-4,338,668,3338
1964,17,11,7,KAA Gent,17,3,8,6,19,23,-4,338,668,3338
1964,17,12,10,Union Saint-Gilloise,17,4,5,8,20,30,-10,445,885,4445
1964,17,13,12,Cercle Brugge,17,4,5,8,20,36,-16,445,885,4445
1964,17,14,3,Club Brugge,17,3,6,8,22,22,0,336,886,3336
1964,17,15,2,Daring Club Brussel,17,2,7,8,14,34,-20,227,887,2227
1964,17,16,28,Berchem Sport,17,2,5,10,14,35,-21,225,10105,2225
1964,18,1,35,RSC Anderlecht,18,16,1,1,57,13,44,16161,111,1616161
1964,18,2,16,Standard Luik,18,10,6,2,36,18,18,10106,226,1010106
1964,18,3,30,Lierse SK,18,10,1,7,38,35,3,10101,771,1010101
1964,18,4,13,Beerschot,18,8,5,5,31,16,15,885,555,8885
1964,18,5,4,RFC Luik,18,8,5,5,31,19,12,885,555,8885
1964,18,6,21,RFC Tilleur,18,7,6,5,36,21,15,776,556,7776
1964,18,7,373,Sint-Truidense VV,18,7,6,5,33,28,5,776,556,7776
1964,18,8,522,Beringen FC,18,8,3,7,30,37,-7,883,773,8883
1964,18,9,1,Royal Antwerp FC,18,5,5,8,17,39,-22,555,885,5555
1964,18,10,3,Club Brugge,18,4,6,8,25,23,2,446,886,4446
1964,18,11,7,KAA Gent,18,3,9,6,20,24,-4,339,669,3339
1964,18,12,41,KFC Diest,18,3,8,7,24,32,-8,338,778,3338
1964,18,13,10,Union Saint-Gilloise,18,4,5,9,20,36,-16,445,995,4445
1964,18,14,12,Cercle Brugge,18,4,5,9,21,38,-17,445,995,4445
1964,18,15,2,Daring Club Brussel,18,3,7,8,15,34,-19,337,887,3337
1964,18,16,28,Berchem Sport,18,2,6,10,15,36,-21,226,10106,2226
1964,19,1,35,RSC Anderlecht,19,16,2,1,59,15,44,16162,112,1616162
1964,19,2,16,Standard Luik,19,11,6,2,37,18,19,11116,226,1111116
1964,19,3,30,Lierse SK,19,11,1,7,40,35,5,11111,771,1111111
1964,19,4,21,RFC Tilleur,19,8,6,5,38,22,16,886,556,8886
1964,19,5,4,RFC Luik,19,8,6,5,31,19,12,886,556,8886
1964,19,6,13,Beerschot,19,8,5,6,31,17,14,885,665,8885
1964,19,7,373,Sint-Truidense VV,19,7,7,5,35,30,5,777,557,7777
1964,19,8,522,Beringen FC,19,8,3,8,30,39,-9,883,883,8883
1964,19,9,7,KAA Gent,19,4,9,6,23,25,-2,449,669,4449
1964,19,10,10,Union Saint-Gilloise,19,5,5,9,22,36,-14,555,995,5555
1964,19,11,1,Royal Antwerp FC,19,5,5,9,17,41,-24,555,995,5555
1964,19,12,3,Club Brugge,19,4,6,9,26,25,1,446,996,4446
1964,19,13,41,KFC Diest,19,3,8,8,25,35,-10,338,888,3338
1964,19,14,12,Cercle Brugge,19,4,5,10,21,40,-19,445,10105,4445
1964,19,15,2,Daring Club Brussel,19,3,8,8,15,34,-19,338,888,3338
1964,19,16,28,Berchem Sport,19,3,6,10,17,36,-19,336,10106,3336
1964,20,1,35,RSC Anderlecht,20,17,2,1,64,15,49,17172,112,1717172
1964,20,2,16,Standard Luik,20,11,6,3,37,21,16,11116,336,1111116
1964,20,3,30,Lierse SK,20,11,2,7,41,36,5,11112,772,1111112
1964,20,4,21,RFC Tilleur,20,9,6,5,41,23,18,996,556,9996
1964,20,5,4,RFC Luik,20,9,6,5,34,19,15,996,556,9996
1964,20,6,13,Beerschot,20,9,5,6,34,17,17,995,665,9995
1964,20,7,373,Sint-Truidense VV,20,8,7,5,38,30,8,887,557,8887
1964,20,8,522,Beringen FC,20,9,3,8,33,41,-8,993,883,9993
1964,20,9,3,Club Brugge,20,5,6,9,30,26,4,556,996,5556
1964,20,10,7,KAA Gent,20,4,9,7,25,28,-3,449,779,4449
1964,20,11,10,Union Saint-Gilloise,20,5,5,10,22,39,-17,555,10105,5555
1964,20,12,1,Royal Antwerp FC,20,5,5,10,17,44,-27,555,10105,5555
1964,20,13,41,KFC Diest,20,3,8,9,26,39,-13,338,998,3338
1964,20,14,12,Cercle Brugge,20,4,5,11,22,43,-21,445,11115,4445
1964,20,15,2,Daring Club Brussel,20,3,8,9,15,39,-24,338,998,3338
1964,20,16,28,Berchem Sport,20,3,7,10,18,37,-19,337,10107,3337
1964,21,1,35,RSC Anderlecht,21,18,2,1,65,15,50,18182,112,1818182
1964,21,2,16,Standard Luik,21,12,6,3,38,21,17,12126,336,1212126
