Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg
3666676,1994-1995,9,"zondag,zo23 okt. 1994",18:00 uur,RSC Anderlecht,1,0,Club Brugge
3666679,1994-1995,10,"zaterdag,za29 okt. 1994",20:00 uur,St-Truidense VV,2,2,Lierse SK
3666680,1994-1995,10,"zaterdag,za29 okt. 1994",20:00 uur,R Charleroi SC,2,0,Lommel SK
3666681,1994-1995,10,"zaterdag,za29 okt. 1994",20:00 uur,Standard Luik,2,0,Germinal Ekeren
3666682,1994-1995,10,"zaterdag,za29 okt. 1994",20:00 uur,RWD Molenbeek,1,1,Cercle Brugge
3666683,1994-1995,10,"zaterdag,za29 okt. 1994",20:00 uur,KV Mechelen,2,2,Eendracht Aalst
3666684,1994-1995,10,"zondag,zo30 okt. 1994",15:00 uur,KV Oostende,2,4,KAA Gent
3666685,1994-1995,10,"zondag,zo30 okt. 1994",15:00 uur,RFC Seraing,2,1,RC Luik
3666686,1994-1995,10,"zondag,zo30 okt. 1994",15:00 uur,Club Brugge,4,1,KSK Beveren
3666687,1994-1995,10,"zondag,zo30 okt. 1994",15:00 uur,Antwerp FC,2,4,RSC Anderlecht
3666688,1994-1995,11,"dinsdag,di8 nov. 1994",20:00 uur,Cercle Brugge,3,1,KV Oostende
3666689,1994-1995,11,"woensdag,wo9 nov. 1994",20:00 uur,Lommel SK,3,0,Standard Luik
3666690,1994-1995,11,"woensdag,wo9 nov. 1994",20:00 uur,Lierse SK,1,0,R Charleroi SC
3666691,1994-1995,11,"woensdag,wo9 nov. 1994",20:00 uur,Eendracht Aalst,2,2,St-Truidense VV
3666692,1994-1995,11,"woensdag,wo9 nov. 1994",20:00 uur,RSC Anderlecht,0,1,KV Mechelen
3666693,1994-1995,11,"woensdag,wo9 nov. 1994",20:00 uur,KSK Beveren,0,4,Antwerp FC
3666694,1994-1995,11,"woensdag,wo9 nov. 1994",20:00 uur,RFC Seraing,0,0,Club Brugge
3666695,1994-1995,11,"woensdag,wo9 nov. 1994",20:00 uur,Germinal Ekeren,0,1,RWD Molenbeek
3666696,1994-1995,11,"donderdag,do10 nov. 1994",20:00 uur,RC Luik,4,1,KAA Gent
3666697,1994-1995,12,"vrijdag,vr18 nov. 1994",20:00 uur,Antwerp FC,2,2,RFC Seraing
3666698,1994-1995,12,"zaterdag,za19 nov. 1994",20:00 uur,St-Truidense VV,0,2,RSC Anderlecht
3666699,1994-1995,12,"zaterdag,za19 nov. 1994",20:00 uur,R Charleroi SC,0,0,Eendracht Aalst
3666700,1994-1995,12,"zaterdag,za19 nov. 1994",20:00 uur,Standard Luik,2,0,Lierse SK
3666701,1994-1995,12,"zaterdag,za19 nov. 1994",20:00 uur,RWD Molenbeek,0,0,Lommel SK
3666702,1994-1995,12,"zaterdag,za19 nov. 1994",20:00 uur,KAA Gent,4,0,Cercle Brugge
3666703,1994-1995,12,"zaterdag,za19 nov. 1994",20:00 uur,KV Mechelen,1,1,KSK Beveren
3666704,1994-1995,12,"zondag,zo20 nov. 1994",15:00 uur,KV Oostende,1,1,Germinal Ekeren
3666705,1994-1995,12,"zondag,zo20 nov. 1994",15:00 uur,Club Brugge,2,0,RC Luik
3666706,1994-1995,13,"zaterdag,za26 nov. 1994",20:00 uur,Lommel SK,3,1,KV Oostende
3666707,1994-1995,13,"zaterdag,za26 nov. 1994",20:00 uur,Lierse SK,2,0,RWD Molenbeek
3666708,1994-1995,13,"zaterdag,za26 nov. 1994",20:00 uur,KSK Beveren,0,0,St-Truidense VV
3666709,1994-1995,13,"zaterdag,za26 nov. 1994",20:00 uur,RC Luik,0,0,Cercle Brugge
3666711,1994-1995,13,"zondag,zo27 nov. 1994",15:00 uur,Eendracht Aalst,1,3,Standard Luik
3666712,1994-1995,13,"zondag,zo27 nov. 1994",15:00 uur,RFC Seraing,3,1,KV Mechelen
3666713,1994-1995,13,"zondag,zo27 nov. 1994",15:00 uur,Club Brugge,3,2,Antwerp FC
3666714,1994-1995,13,"zondag,zo27 nov. 1994",15:00 uur,Germinal Ekeren,4,1,KAA Gent
3666710,1994-1995,13,"zondag,zo27 nov. 1994",18:00 uur,RSC Anderlecht,4,0,R Charleroi SC
3666715,1994-1995,14,"vrijdag,vr2 dec. 1994",20:00 uur,Standard Luik,1,1,RSC Anderlecht
3666716,1994-1995,14,"zaterdag,za3 dec. 1994",20:00 uur,St-Truidense VV,1,1,RFC Seraing
3666717,1994-1995,14,"zaterdag,za3 dec. 1994",20:00 uur,R Charleroi SC,0,0,KSK Beveren
3666718,1994-1995,14,"zaterdag,za3 dec. 1994",20:00 uur,RWD Molenbeek,1,2,Eendracht Aalst
3666719,1994-1995,14,"zaterdag,za3 dec. 1994",20:00 uur,KAA Gent,0,2,Lommel SK
3666720,1994-1995,14,"zaterdag,za3 dec. 1994",20:00 uur,Antwerp FC,3,0,RC Luik
3666721,1994-1995,14,"zaterdag,za3 dec. 1994",20:00 uur,KV Mechelen,1,2,Club Brugge
3666722,1994-1995,14,"zondag,zo4 dec. 1994",15:00 uur,KV Oostende,0,3,Lierse SK
3666723,1994-1995,14,"zondag,zo4 dec. 1994",15:00 uur,Cercle Brugge,1,2,Germinal Ekeren
3666726,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,Eendracht Aalst,7,1,KV Oostende
3666727,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,RSC Anderlecht,2,0,RWD Molenbeek
3666728,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,KSK Beveren,2,2,Standard Luik
3666729,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,RFC Seraing,1,1,R Charleroi SC
3666730,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,Club Brugge,4,1,St-Truidense VV
3666731,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,Antwerp FC,2,0,KV Mechelen
3666724,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,Lommel SK,0,0,Cercle Brugge
3666725,1994-1995,15,"zaterdag,za10 dec. 1994",20:00 uur,Lierse SK,2,1,KAA Gent
3666835,1994-1995,15,"woensdag,wo22 mrt. 1995",20:00 uur,RC Luik,0,0,Germinal Ekeren
3666732,1994-1995,16,"zondag,zo18 dec. 1994",15:00 uur,Germinal Ekeren,2,2,Lommel SK
3666734,1994-1995,16,"woensdag,wo21 dec. 1994",20:00 uur,Standard Luik,1,0,RFC Seraing
3666735,1994-1995,16,"woensdag,wo21 dec. 1994",20:00 uur,RWD Molenbeek,2,0,KSK Beveren
3666736,1994-1995,16,"woensdag,wo21 dec. 1994",20:00 uur,KV Oostende,0,2,RSC Anderlecht
3666737,1994-1995,16,"woensdag,wo21 dec. 1994",20:00 uur,KAA Gent,1,2,Eendracht Aalst
3666738,1994-1995,16,"woensdag,wo21 dec. 1994",20:00 uur,Cercle Brugge,5,0,Lierse SK
3666733,1994-1995,16,"woensdag,wo21 dec. 1994",20:00 uur,St-Truidense VV,0,0,Antwerp FC
3666740,1994-1995,16,"donderdag,do22 dec. 1994",20:00 uur,R Charleroi SC,1,1,Club Brugge
3666886,1994-1995,16,"zondag,zo14 mei 1995",15:00 uur,RC Luik,1,2,KV Mechelen
3666765,1994-1995,17,"dinsdag,di31 jan. 1995",20:00 uur,Club Brugge,2,0,Standard Luik
3666766,1994-1995,17,"woensdag,wo1 feb. 1995",20:00 uur,Lommel SK,4,2,RC Luik
3666767,1994-1995,17,"woensdag,wo1 feb. 1995",20:00 uur,KSK Beveren,0,0,KV Oostende
3666768,1994-1995,17,"woensdag,wo1 feb. 1995",20:00 uur,Antwerp FC,0,2,R Charleroi SC
3666769,1994-1995,17,"woensdag,wo1 feb. 1995",20:00 uur,KV Mechelen,0,1,St-Truidense VV
3666770,1994-1995,17,"woensdag,wo1 feb. 1995",20:00 uur,Eendracht Aalst,6,4,Cercle Brugge
3666771,1994-1995,17,"woensdag,wo1 feb. 1995",20:00 uur,RFC Seraing,1,2,RWD Molenbeek
3666781,1994-1995,17,"woensdag,wo8 feb. 1995",20:00 uur,Lierse SK,0,0,Germinal Ekeren
3666782,1994-1995,17,"woensdag,wo8 feb. 1995",20:00 uur,RSC Anderlecht,4,0,KAA Gent
3666741,1994-1995,18,"zaterdag,za14 jan. 1995",20:00 uur,Lierse SK,0,0,Lommel SK
3666742,1994-1995,18,"zaterdag,za14 jan. 1995",20:00 uur,KV Mechelen,1,3,R Charleroi SC
3666743,1994-1995,18,"zaterdag,za14 jan. 1995",20:00 uur,KSK Beveren,4,0,KAA Gent
3666744,1994-1995,18,"zaterdag,za14 jan. 1995",20:00 uur,RSC Anderlecht,1,1,Cercle Brugge
3666745,1994-1995,18,"zaterdag,za14 jan. 1995",20:00 uur,St-Truidense VV,1,0,RC Luik
3666746,1994-1995,18,"zaterdag,za14 jan. 1995",20:00 uur,Club Brugge,3,1,RWD Molenbeek
3666747,1994-1995,18,"zondag,zo15 jan. 1995",15:00 uur,Antwerp FC,0,1,Standard Luik
3666748,1994-1995,18,"zondag,zo15 jan. 1995",15:00 uur,RFC Seraing,2,2,KV Oostende
3666749,1994-1995,18,"zondag,zo15 jan. 1995",15:00 uur,Eendracht Aalst,0,3,Germinal Ekeren
3666750,1994-1995,19,"vrijdag,vr20 jan. 1995",20:00 uur,Standard Luik,3,1,KV Mechelen
3666751,1994-1995,19,"zaterdag,za21 jan. 1995",20:00 uur,R Charleroi SC,0,4,St-Truidense VV
3666752,1994-1995,19,"zaterdag,za21 jan. 1995",20:00 uur,Lommel SK,1,0,Eendracht Aalst
3666753,1994-1995,19,"zaterdag,za21 jan. 1995",20:00 uur,KAA Gent,1,0,RFC Seraing
3666754,1994-1995,19,"zaterdag,za21 jan. 1995",20:00 uur,RWD Molenbeek,3,1,Antwerp FC
3666755,1994-1995,19,"zondag,zo22 jan. 1995",15:00 uur,RC Luik,2,0,Lierse SK
3666756,1994-1995,19,"zondag,zo22 jan. 1995",15:00 uur,Germinal Ekeren,2,3,RSC Anderlecht
3666757,1994-1995,19,"zondag,zo22 jan. 1995",15:00 uur,Cercle Brugge,2,0,KSK Beveren
3666758,1994-1995,19,"zondag,zo22 jan. 1995",15:00 uur,KV Oostende,1,6,Club Brugge
3666759,1994-1995,20,"zaterdag,za28 jan. 1995",20:00 uur,St-Truidense VV,1,1,Standard Luik
3666760,1994-1995,20,"zaterdag,za28 jan. 1995",20:00 uur,KV Mechelen,1,0,RWD Molenbeek
3666761,1994-1995,20,"zaterdag,za28 jan. 1995",20:00 uur,Antwerp FC,2,1,KV Oostende
3666762,1994-1995,20,"zaterdag,za28 jan. 1995",20:00 uur,KSK Beveren,1,1,Germinal Ekeren
3666763,1994-1995,20,"zaterdag,za28 jan. 1995",20:00 uur,R Charleroi SC,4,1,RC Luik
3666764,1994-1995,20,"zondag,zo29 jan. 1995",15:00 uur,RFC Seraing,4,1,Cercle Brugge
3666836,1994-1995,20,"woensdag,wo22 mrt. 1995",20:00 uur,Eendracht Aalst,2,2,Lierse SK
3666837,1994-1995,20,"woensdag,wo22 mrt. 1995",20:00 uur,Club Brugge,3,2,KAA Gent
3666856,1994-1995,20,"woensdag,wo12 apr. 1995",20:00 uur,RSC Anderlecht,3,2,Lommel SK
3666772,1994-1995,21,"vrijdag,vr3 feb. 1995",20:00 uur,Lierse SK,1,8,RSC Anderlecht
3666773,1994-1995,21,"zaterdag,za4 feb. 1995",20:00 uur,RWD Molenbeek,1,0,St-Truidense VV
3666774,1994-1995,21,"zaterdag,za4 feb. 1995",20:00 uur,Standard Luik,2,0,R Charleroi SC
3666775,1994-1995,21,"zaterdag,za4 feb. 1995",20:00 uur,Lommel SK,1,1,KSK Beveren
3666776,1994-1995,21,"zaterdag,za4 feb. 1995",20:00 uur,KAA Gent,2,1,Antwerp FC
3666777,1994-1995,21,"zondag,zo5 feb. 1995",15:00 uur,RC Luik,2,3,Eendracht Aalst
3666778,1994-1995,21,"zondag,zo5 feb. 1995",15:00 uur,Germinal Ekeren,3,1,RFC Seraing
3666779,1994-1995,21,"zondag,zo5 feb. 1995",15:00 uur,Cercle Brugge,0,4,Club Brugge
3666780,1994-1995,21,"zondag,zo5 feb. 1995",15:00 uur,KV Oostende,1,1,KV Mechelen
3666783,1994-1995,22,"vrijdag,vr10 feb. 1995",20:00 uur,RFC Seraing,3,0,Lommel SK
3666785,1994-1995,22,"zaterdag,za11 feb. 1995",20:00 uur,RSC Anderlecht,3,2,Eendracht Aalst
3666786,1994-1995,22,"zaterdag,za11 feb. 1995",20:00 uur,R Charleroi SC,2,0,RWD Molenbeek
3666787,1994-1995,22,"zaterdag,za11 feb. 1995",20:00 uur,St-Truidense VV,1,1,KV Oostende
3666788,1994-1995,22,"zaterdag,za11 feb. 1995",20:00 uur,KV Mechelen,0,0,KAA Gent
3666789,1994-1995,22,"zaterdag,za11 feb. 1995",20:00 uur,Antwerp FC,2,1,Cercle Brugge
3666790,1994-1995,22,"zaterdag,za11 feb. 1995",20:00 uur,Standard Luik,1,0,RC Luik
3666784,1994-1995,22,"zaterdag,za11 feb. 1995",20:00 uur,KSK Beveren,2,2,Lierse SK
3666857,1994-1995,22,"woensdag,wo12 apr. 1995",20:00 uur,Club Brugge,0,0,Germinal Ekeren
3666791,1994-1995,23,"vrijdag,vr17 feb. 1995",20:00 uur,RWD Molenbeek,1,2,Standard Luik
3666792,1994-1995,23,"zaterdag,za18 feb. 1995",20:00 uur,KAA Gent,0,0,St-Truidense VV
3666793,1994-1995,23,"zaterdag,za18 feb. 1995",20:00 uur,Lierse SK,0,0,RFC Seraing
3666794,1994-1995,23,"zaterdag,za18 feb. 1995",20:00 uur,Lommel SK,1,0,Club Brugge
3666795,1994-1995,23,"zondag,zo19 feb. 1995",15:00 uur,RC Luik,0,4,RSC Anderlecht
3666796,1994-1995,23,"zondag,zo19 feb. 1995",15:00 uur,KV Oostende,1,1,R Charleroi SC
3666797,1994-1995,23,"zondag,zo19 feb. 1995",15:00 uur,Eendracht Aalst,1,3,KSK Beveren
3666798,1994-1995,23,"zondag,zo19 feb. 1995",15:00 uur,Germinal Ekeren,2,0,Antwerp FC
3666799,1994-1995,23,"zondag,zo19 feb. 1995",15:00 uur,Cercle Brugge,2,2,KV Mechelen
3666800,1994-1995,24,"vrijdag,vr24 feb. 1995",20:00 uur,KSK Beveren,0,0,RSC Anderlecht
3666801,1994-1995,24,"zaterdag,za25 feb. 1995",20:00 uur,Antwerp FC,1,1,Lommel SK
3666802,1994-1995,24,"zaterdag,za25 feb. 1995",20:00 uur,Standard Luik,2,0,KV Oostende
3666803,1994-1995,24,"zaterdag,za25 feb. 1995",20:00 uur,R Charleroi SC,0,0,KAA Gent
3666804,1994-1995,24,"zaterdag,za25 feb. 1995",20:00 uur,St-Truidense VV,3,2,Cercle Brugge
3666805,1994-1995,24,"zaterdag,za25 feb. 1995",20:00 uur,KV Mechelen,0,2,Germinal Ekeren
3666806,1994-1995,24,"zaterdag,za25 feb. 1995",20:00 uur,RWD Molenbeek,4,0,RC Luik
3666807,1994-1995,24,"zondag,zo26 feb. 1995",15:00 uur,RFC Seraing,2,3,Eendracht Aalst
3666867,1994-1995,24,"donderdag,do20 apr. 1995",20:00 uur,Club Brugge,1,0,Lierse SK
3666808,1994-1995,25,"vrijdag,vr3 mrt. 1995",20:00 uur,KAA Gent,0,1,Standard Luik
3666809,1994-1995,25,"zaterdag,za4 mrt. 1995",20:00 uur,RSC Anderlecht,4,0,RFC Seraing
3666810,1994-1995,25,"zaterdag,za4 mrt. 1995",20:00 uur,Lierse SK,3,0,Antwerp FC
3666811,1994-1995,25,"zaterdag,za4 mrt. 1995",20:00 uur,Lommel SK,2,0,KV Mechelen
3666812,1994-1995,25,"zondag,zo5 mrt. 1995",15:00 uur,RC Luik,1,0,KSK Beveren
3666813,1994-1995,25,"zondag,zo5 mrt. 1995",15:00 uur,Germinal Ekeren,1,2,St-Truidense VV
3666814,1994-1995,25,"zondag,zo5 mrt. 1995",15:00 uur,Cercle Brugge,0,1,R Charleroi SC
3666815,1994-1995,25,"zondag,zo5 mrt. 1995",15:00 uur,KV Oostende,2,2,RWD Molenbeek
3666816,1994-1995,25,"zondag,zo5 mrt. 1995",15:00 uur,Eendracht Aalst,1,0,Club Brugge
3666817,1994-1995,26,"vrijdag,vr10 mrt. 1995",20:00 uur,Club Brugge,1,0,RSC Anderlecht
3666818,1994-1995,26,"zaterdag,za11 mrt. 1995",20:00 uur,St-Truidense VV,1,1,Lommel SK
3666819,1994-1995,26,"zaterdag,za11 mrt. 1995",20:00 uur,KV Mechelen,4,0,Lierse SK
3666820,1994-1995,26,"zaterdag,za11 mrt. 1995",20:00 uur,Antwerp FC,2,3,Eendracht Aalst
3666821,1994-1995,26,"zaterdag,za11 mrt. 1995",20:00 uur,RWD Molenbeek,0,1,KAA Gent
3666822,1994-1995,26,"zaterdag,za11 mrt. 1995",20:00 uur,Standard Luik,2,0,Cercle Brugge
3666823,1994-1995,26,"zaterdag,za11 mrt. 1995",20:00 uur,R Charleroi SC,1,2,Germinal Ekeren
3666824,1994-1995,26,"zondag,zo12 mrt. 1995",15:00 uur,RFC Seraing,1,2,KSK Beveren
3666825,1994-1995,26,"zondag,zo12 mrt. 1995",15:00 uur,KV Oostende,1,3,RC Luik
3666826,1994-1995,27,"vrijdag,vr17 mrt. 1995",20:00 uur,Lommel SK,2,0,R Charleroi SC
3666827,1994-1995,27,"zaterdag,za18 mrt. 1995",20:00 uur,Lierse SK,1,0,St-Truidense VV
3666828,1994-1995,27,"zaterdag,za18 mrt. 1995",20:00 uur,Cercle Brugge,0,0,RWD Molenbeek
3666829,1994-1995,27,"zaterdag,za18 mrt. 1995",20:00 uur,KAA Gent,5,0,KV Oostende
3666830,1994-1995,27,"zaterdag,za18 mrt. 1995",20:00 uur,RC Luik,0,1,RFC Seraing
3666831,1994-1995,27,"zaterdag,za18 mrt. 1995",20:00 uur,KSK Beveren,0,2,Club Brugge
3666832,1994-1995,27,"zaterdag,za18 mrt. 1995",20:00 uur,RSC Anderlecht,3,1,Antwerp FC
3666833,1994-1995,27,"zondag,zo19 mrt. 1995",15:00 uur,Germinal Ekeren,1,1,Standard Luik
3666834,1994-1995,27,"zondag,zo19 mrt. 1995",15:00 uur,Eendracht Aalst,1,1,KV Mechelen
3666838,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,Standard Luik,1,0,Lommel SK
3666839,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,R Charleroi SC,1,0,Lierse SK
3666840,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,St-Truidense VV,0,0,Eendracht Aalst
3666841,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,KV Mechelen,1,1,RSC Anderlecht
3666842,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,Antwerp FC,0,0,KSK Beveren
3666843,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,RWD Molenbeek,0,0,Germinal Ekeren
3666844,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,KAA Gent,1,0,RC Luik
3666845,1994-1995,28,"zaterdag,za1 apr. 1995",20:00 uur,KV Oostende,0,2,Cercle Brugge
3666846,1994-1995,28,"zondag,zo2 apr. 1995",15:00 uur,Club Brugge,3,3,RFC Seraing
3666847,1994-1995,29,"vrijdag,vr7 apr. 1995",20:00 uur,Lierse SK,0,0,Standard Luik
3666848,1994-1995,29,"zaterdag,za8 apr. 1995",20:00 uur,RSC Anderlecht,0,1,St-Truidense VV
3666849,1994-1995,29,"zaterdag,za8 apr. 1995",20:00 uur,Lommel SK,3,0,RWD Molenbeek
3666850,1994-1995,29,"zaterdag,za8 apr. 1995",20:00 uur,Cercle Brugge,1,1,KAA Gent
3666851,1994-1995,29,"zaterdag,za8 apr. 1995",20:00 uur,KSK Beveren,3,0,KV Mechelen
3666852,1994-1995,29,"zaterdag,za8 apr. 1995",20:00 uur,RFC Seraing,2,0,Antwerp FC
3666853,1994-1995,29,"zondag,zo9 apr. 1995",15:00 uur,RC Luik,1,1,Club Brugge
3666854,1994-1995,29,"zondag,zo9 apr. 1995",15:00 uur,Eendracht Aalst,0,0,R Charleroi SC
3666855,1994-1995,29,"zondag,zo9 apr. 1995",15:00 uur,Germinal Ekeren,4,1,KV Oostende
3666858,1994-1995,30,"zaterdag,za15 apr. 1995",20:00 uur,RWD Molenbeek,2,1,Lierse SK
3666859,1994-1995,30,"zaterdag,za15 apr. 1995",20:00 uur,Standard Luik,0,0,Eendracht Aalst
3666860,1994-1995,30,"zaterdag,za15 apr. 1995",20:00 uur,St-Truidense VV,0,0,KSK Beveren
3666861,1994-1995,30,"zaterdag,za15 apr. 1995",20:00 uur,KV Mechelen,2,1,RFC Seraing
3666862,1994-1995,30,"zaterdag,za15 apr. 1995",20:00 uur,KAA Gent,1,0,Germinal Ekeren
3666863,1994-1995,30,"zaterdag,za15 apr. 1995",20:00 uur,Cercle Brugge,3,0,RC Luik
3666864,1994-1995,30,"zaterdag,za15 apr. 1995",20:30 uur,KV Oostende,2,1,Lommel SK
3666865,1994-1995,30,"zondag,zo16 apr. 1995",15:00 uur,Antwerp FC,0,1,Club Brugge
3666866,1994-1995,30,"maandag,ma17 apr. 1995",20:00 uur,R Charleroi SC,2,1,RSC Anderlecht
3666868,1994-1995,31,"zaterdag,za29 apr. 1995",20:00 uur,KSK Beveren,2,1,R Charleroi SC
3666869,1994-1995,31,"zaterdag,za29 apr. 1995",20:00 uur,Lierse SK,3,1,KV Oostende
3666870,1994-1995,31,"zaterdag,za29 apr. 1995",20:00 uur,Lommel SK,3,1,KAA Gent
3666871,1994-1995,31,"zaterdag,za29 apr. 1995",20:00 uur,RFC Seraing,3,0,St-Truidense VV
3666872,1994-1995,31,"zaterdag,za29 apr. 1995",20:00 uur,Eendracht Aalst,2,0,RWD Molenbeek
3666873,1994-1995,31,"zaterdag,za29 apr. 1995",20:00 uur,Club Brugge,2,0,KV Mechelen
3666875,1994-1995,31,"zondag,zo30 apr. 1995",15:00 uur,Germinal Ekeren,1,1,Cercle Brugge
3666874,1994-1995,31,"zondag,zo30 apr. 1995",18:00 uur,RSC Anderlecht,2,1,Standard Luik
3666876,1994-1995,31,"dinsdag,di2 mei 1995",20:00 uur,RC Luik,3,1,Antwerp FC
3666883,1994-1995,32,"zaterdag,za6 mei 1995",20:00 uur,KV Oostende,2,2,Eendracht Aalst
3666877,1994-1995,32,"zaterdag,za6 mei 1995",20:00 uur,Cercle Brugge,3,1,Lommel SK
3666878,1994-1995,32,"zaterdag,za6 mei 1995",20:00 uur,KAA Gent,2,2,Lierse SK
3666879,1994-1995,32,"zaterdag,za6 mei 1995",20:00 uur,Standard Luik,4,1,KSK Beveren
3666880,1994-1995,32,"zaterdag,za6 mei 1995",20:00 uur,R Charleroi SC,2,3,RFC Seraing
3666881,1994-1995,32,"zaterdag,za6 mei 1995",20:00 uur,St-Truidense VV,0,1,Club Brugge
3666882,1994-1995,32,"zaterdag,za6 mei 1995",20:00 uur,KV Mechelen,1,1,Antwerp FC
3666885,1994-1995,32,"zondag,zo7 mei 1995",15:00 uur,Germinal Ekeren,3,1,RC Luik
3666884,1994-1995,32,"zondag,zo7 mei 1995",18:00 uur,RWD Molenbeek,0,2,RSC Anderlecht
3666739,1994-1995,33,"woensdag,wo21 dec. 1994",20:00 uur,KV Mechelen,6,1,RC Luik
3666887,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,Antwerp FC,0,3,St-Truidense VV
3666888,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,Club Brugge,3,2,R Charleroi SC
3666889,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,RFC Seraing,1,1,Standard Luik
3666890,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,KSK Beveren,1,1,RWD Molenbeek
3666891,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,RSC Anderlecht,3,0,KV Oostende
3666892,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,Eendracht Aalst,3,1,KAA Gent
3666893,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,Lierse SK,2,1,Cercle Brugge
3666894,1994-1995,33,"zondag,zo14 mei 1995",15:00 uur,Lommel SK,1,1,Germinal Ekeren
3666895,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,RC Luik,1,2,Lommel SK
3666896,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,Germinal Ekeren,2,4,Lierse SK
3666897,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,Cercle Brugge,1,1,Eendracht Aalst
3666898,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,KAA Gent,0,2,RSC Anderlecht
3666899,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,KV Oostende,2,1,KSK Beveren
3666900,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,RWD Molenbeek,1,0,RFC Seraing
3666901,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,Standard Luik,2,0,Club Brugge
3666902,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,R Charleroi SC,0,0,Antwerp FC
3666903,1994-1995,34,"zaterdag,za20 mei 1995",20:00 uur,St-Truidense VV,2,0,KV Mechelen
3185941,1995-1996,1,"vrijdag,vr4 aug. 1995",20:00 uur,Eendracht Aalst,3,1,RSC Anderlecht
3185942,1995-1996,1,"zaterdag,za5 aug. 1995",20:00 uur,St-Truidense VV,4,1,RFC Seraing
3185943,1995-1996,1,"zaterdag,za5 aug. 1995",20:00 uur,Standard Luik,1,0,Lommel SK
3185944,1995-1996,1,"zaterdag,za5 aug. 1995",20:00 uur,Cercle Brugge,3,2,Antwerp FC
3185945,1995-1996,1,"zaterdag,za5 aug. 1995",20:00 uur,Lierse SK,0,1,KRC Harelbeke
3185946,1995-1996,1,"zaterdag,za5 aug. 1995",20:00 uur,RWD Molenbeek,1,0,KSK Beveren
3185947,1995-1996,1,"zaterdag,za5 aug. 1995",20:00 uur,R Charleroi SC,4,2,KV Mechelen
3185948,1995-1996,1,"zaterdag,za5 aug. 1995",20:00 uur,KSV Waregem,2,2,KAA Gent
3185949,1995-1996,1,"zondag,zo6 aug. 1995",15:00 uur,Germinal Ekeren,1,2,Club Brugge
3185950,1995-1996,2,"vrijdag,vr11 aug. 1995",20:00 uur,Club Brugge,2,0,St-Truidense VV
3185951,1995-1996,2,"zaterdag,za12 aug. 1995",20:00 uur,KAA Gent,2,4,Standard Luik
3185952,1995-1996,2,"zaterdag,za12 aug. 1995",20:00 uur,RFC Seraing,0,2,KSV Waregem
3185953,1995-1996,2,"zaterdag,za12 aug. 1995",20:00 uur,KV Mechelen,1,1,Germinal Ekeren
3185954,1995-1996,2,"zaterdag,za12 aug. 1995",20:00 uur,RSC Anderlecht,0,2,R Charleroi SC
3185955,1995-1996,2,"zaterdag,za12 aug. 1995",20:00 uur,KSK Beveren,0,2,Eendracht Aalst
3185956,1995-1996,2,"zaterdag,za12 aug. 1995",20:00 uur,Antwerp FC,3,1,Lierse SK
3185957,1995-1996,2,"zaterdag,za12 aug. 1995",20:00 uur,Lommel SK,0,1,Cercle Brugge
3185958,1995-1996,2,"zondag,zo13 aug. 1995",15:00 uur,KRC Harelbeke,4,2,RWD Molenbeek
3185959,1995-1996,3,"dinsdag,di15 aug. 1995",20:00 uur,KSV Waregem,0,4,Standard Luik
3185960,1995-1996,3,"woensdag,wo16 aug. 1995",20:00 uur,St-Truidense VV,2,2,KV Mechelen
3185961,1995-1996,3,"woensdag,wo16 aug. 1995",20:00 uur,RFC Seraing,1,1,Club Brugge
3185962,1995-1996,3,"woensdag,wo16 aug. 1995",20:00 uur,Cercle Brugge,0,0,KAA Gent
